location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Rothenburg, Münster;2023-03-08 11:00:00 +0100;Wednesday;1441;0;snow;
Rothenburg, Münster;2023-03-08 12:00:00 +0100;Wednesday;1713;1;snow;
Rothenburg, Münster;2023-03-08 13:00:00 +0100;Wednesday;1760;1;snow;
Rothenburg, Münster;2023-03-08 14:00:00 +0100;Wednesday;1704;2;snow;
Rothenburg, Münster;2023-03-08 15:00:00 +0100;Wednesday;1541;2;snow;
Rothenburg, Münster;2023-03-08 16:00:00 +0100;Wednesday;1775;2;snow;
Rothenburg, Münster;2023-03-08 17:00:00 +0100;Wednesday;1465;2;snow;
Rothenburg, Münster;2023-03-08 18:00:00 +0100;Wednesday;1153;2;rain;
Rothenburg, Münster;2023-03-08 19:00:00 +0100;Wednesday;628;1;rain;
Rothenburg, Münster;2023-03-08 20:00:00 +0100;Wednesday;321;1;rain;
Rothenburg, Münster;2023-03-08 21:00:00 +0100;Wednesday;202;1;rain;
Rothenburg, Münster;2023-03-08 22:00:00 +0100;Wednesday;154;1;rain;
Rothenburg, Münster;2023-03-08 23:00:00 +0100;Wednesday;78;1;cloudy;
Rothenburg, Münster;2023-03-09 00:00:00 +0100;Thursday;23;1;rain;
Rothenburg, Münster;2023-03-09 01:00:00 +0100;Thursday;35;1;rain;
Rothenburg, Münster;2023-03-09 02:00:00 +0100;Thursday;11;1;rain;
Rothenburg, Münster;2023-03-09 03:00:00 +0100;Thursday;7;1;rain;
Rothenburg, Münster;2023-03-09 04:00:00 +0100;Thursday;11;1;rain;
Rothenburg, Münster;2023-03-09 05:00:00 +0100;Thursday;39;1;fog;
Rothenburg, Münster;2023-03-09 06:00:00 +0100;Thursday;74;1;fog;
Rothenburg, Münster;2023-03-09 07:00:00 +0100;Thursday;370;0;cloudy;
Rothenburg, Münster;2023-03-09 08:00:00 +0100;Thursday;581;0;cloudy;
Rothenburg, Münster;2023-03-09 09:00:00 +0100;Thursday;860;1;cloudy;
Rothenburg, Münster;2023-03-09 10:00:00 +0100;Thursday;1187;2;cloudy;
Rothenburg, Münster;2023-03-09 11:00:00 +0100;Thursday;1329;2;cloudy;
Rothenburg, Münster;2023-03-09 12:00:00 +0100;Thursday;1824;2;cloudy;
Rothenburg, Münster;2023-03-09 13:00:00 +0100;Thursday;1770;3;cloudy;
Rothenburg, Münster;2023-03-09 14:00:00 +0100;Thursday;1425;4;cloudy;
Rothenburg, Münster;2023-03-09 15:00:00 +0100;Thursday;1309;3;rain;
Rothenburg, Münster;2023-03-09 16:00:00 +0100;Thursday;1255;3;rain;
Rothenburg, Münster;2023-03-09 17:00:00 +0100;Thursday;1020;3;rain;
Rothenburg, Münster;2023-03-09 18:00:00 +0100;Thursday;885;3;rain;
Rothenburg, Münster;2023-03-09 19:00:00 +0100;Thursday;587;3;rain;
Rothenburg, Münster;2023-03-09 20:00:00 +0100;Thursday;249;3;rain;
Rothenburg, Münster;2023-03-09 21:00:00 +0100;Thursday;138;2;rain;
Rothenburg, Münster;2023-03-09 22:00:00 +0100;Thursday;141;3;rain;
Rothenburg, Münster;2023-03-09 23:00:00 +0100;Thursday;47;3;rain;
Rothenburg, Münster;2023-03-10 00:00:00 +0100;Friday;13;5;rain;
Rothenburg, Münster;2023-03-10 01:00:00 +0100;Friday;5;6;rain;
Rothenburg, Münster;2023-03-10 02:00:00 +0100;Friday;3;6;rain;
Rothenburg, Münster;2023-03-10 03:00:00 +0100;Friday;9;7;rain;
Rothenburg, Münster;2023-03-10 04:00:00 +0100;Friday;5;7;rain;
Rothenburg, Münster;2023-03-10 05:00:00 +0100;Friday;32;7;rain;
Rothenburg, Münster;2023-03-10 06:00:00 +0100;Friday;69;6;rain;
Rothenburg, Münster;2023-03-10 07:00:00 +0100;Friday;351;5;rain;
Rothenburg, Münster;2023-03-10 08:00:00 +0100;Friday;604;5;rain;
Rothenburg, Münster;2023-03-10 09:00:00 +0100;Friday;819;5;rain;
Rothenburg, Münster;2023-03-10 10:00:00 +0100;Friday;1067;4;rain;
Rothenburg, Münster;2023-03-10 11:00:00 +0100;Friday;1332;6;rain;
Rothenburg, Münster;2023-03-10 12:00:00 +0100;Friday;1671;7;rain;
Rothenburg, Münster;2023-03-10 13:00:00 +0100;Friday;1961;7;rain;
Rothenburg, Münster;2023-03-10 14:00:00 +0100;Friday;1635;8;rain;
Rothenburg, Münster;2023-03-10 15:00:00 +0100;Friday;1332;8;rain;
Rothenburg, Münster;2023-03-10 16:00:00 +0100;Friday;1126;6;rain;
Rothenburg, Münster;2023-03-10 17:00:00 +0100;Friday;929;6;rain;
Rothenburg, Münster;2023-03-10 18:00:00 +0100;Friday;683;4;rain;
Rothenburg, Münster;2023-03-10 19:00:00 +0100;Friday;439;2;rain;
Rothenburg, Münster;2023-03-10 20:00:00 +0100;Friday;277;2;rain;
Rothenburg, Münster;2023-03-10 21:00:00 +0100;Friday;206;2;rain;
Rothenburg, Münster;2023-03-10 22:00:00 +0100;Friday;224;2;rain;
Rothenburg, Münster;2023-03-10 23:00:00 +0100;Friday;167;2;rain;
Rothenburg, Münster;2023-03-11 00:00:00 +0100;Saturday;135;2;rain;
Rothenburg, Münster;2023-03-11 01:00:00 +0100;Saturday;42;2;rain;
Rothenburg, Münster;2023-03-11 02:00:00 +0100;Saturday;27;2;rain;
Rothenburg, Münster;2023-03-11 03:00:00 +0100;Saturday;22;1;cloudy;
Rothenburg, Münster;2023-03-11 04:00:00 +0100;Saturday;16;0;partly-cloudy-night;
Rothenburg, Münster;2023-03-11 05:00:00 +0100;Saturday;12;-1;partly-cloudy-night;
Rothenburg, Münster;2023-03-11 06:00:00 +0100;Saturday;37;-2;partly-cloudy-night;
Rothenburg, Münster;2023-03-11 07:00:00 +0100;Saturday;82;0;partly-cloudy-day;
Rothenburg, Münster;2023-03-11 08:00:00 +0100;Saturday;281;0;partly-cloudy-day;
Rothenburg, Münster;2023-03-11 09:00:00 +0100;Saturday;845;0;clear-day;
Rothenburg, Münster;2023-03-11 10:00:00 +0100;Saturday;1963;1;clear-day;
Rothenburg, Münster;2023-03-11 11:00:00 +0100;Saturday;2909;2;clear-day;
Rothenburg, Münster;2023-03-11 12:00:00 +0100;Saturday;4277;2;partly-cloudy-day;
Rothenburg, Münster;2023-03-11 13:00:00 +0100;Saturday;4605;3;partly-cloudy-day;
Rothenburg, Münster;2023-03-11 14:00:00 +0100;Saturday;4728;4;partly-cloudy-day;
Rothenburg, Münster;2023-03-11 15:00:00 +0100;Saturday;4733;5;partly-cloudy-day;
Rothenburg, Münster;2023-03-11 16:00:00 +0100;Saturday;4311;5;partly-cloudy-day;
Rothenburg, Münster;2023-03-11 17:00:00 +0100;Saturday;3389;5;partly-cloudy-day;
Rothenburg, Münster;2023-03-11 18:00:00 +0100;Saturday;2207;4;partly-cloudy-day;
Rothenburg, Münster;2023-03-11 19:00:00 +0100;Saturday;1376;3;partly-cloudy-night;
Rothenburg, Münster;2023-03-11 20:00:00 +0100;Saturday;640;2;clear-night;
Rothenburg, Münster;2023-03-11 21:00:00 +0100;Saturday;584;2;partly-cloudy-night;
Rothenburg, Münster;2023-03-11 22:00:00 +0100;Saturday;446;1;clear-night;
Rothenburg, Münster;2023-03-11 23:00:00 +0100;Saturday;295;1;clear-night;
Rothenburg, Münster;2023-03-12 00:00:00 +0100;Sunday;222;1;partly-cloudy-night;
Rothenburg, Münster;2023-03-12 01:00:00 +0100;Sunday;96;0;partly-cloudy-night;
Rothenburg, Münster;2023-03-12 02:00:00 +0100;Sunday;62;0;cloudy;
Rothenburg, Münster;2023-03-12 03:00:00 +0100;Sunday;39;0;cloudy;
Rothenburg, Münster;2023-03-12 04:00:00 +0100;Sunday;26;0;cloudy;
Rothenburg, Münster;2023-03-12 05:00:00 +0100;Sunday;5;0;cloudy;
Rothenburg, Münster;2023-03-12 06:00:00 +0100;Sunday;6;0;cloudy;
Rothenburg, Münster;2023-03-12 07:00:00 +0100;Sunday;19;1;cloudy;
Rothenburg, Münster;2023-03-12 08:00:00 +0100;Sunday;51;1;cloudy;
Rothenburg, Münster;2023-03-12 09:00:00 +0100;Sunday;127;2;rain;
Rothenburg, Münster;2023-03-12 10:00:00 +0100;Sunday;248;2;rain;
Rothenburg, Münster;2023-03-12 11:00:00 +0100;Sunday;263;2;rain;
Rothenburg, Münster;2023-03-12 12:00:00 +0100;Sunday;561;3;rain;
Rothenburg, Münster;2023-03-12 13:00:00 +0100;Sunday;604;4;rain;
Rothenburg, Münster;2023-03-12 14:00:00 +0100;Sunday;661;5;cloudy;
Rothenburg, Münster;2023-03-12 15:00:00 +0100;Sunday;810;7;cloudy;
Rothenburg, Münster;2023-03-12 16:00:00 +0100;Sunday;913;9;cloudy;
Rothenburg, Münster;2023-03-12 17:00:00 +0100;Sunday;747;9;cloudy;
Rothenburg, Münster;2023-03-12 18:00:00 +0100;Sunday;498;9;cloudy;
Rothenburg, Münster;2023-03-12 19:00:00 +0100;Sunday;397;8;cloudy;
Rothenburg, Münster;2023-03-12 20:00:00 +0100;Sunday;213;8;cloudy;
Rothenburg, Münster;2023-03-12 21:00:00 +0100;Sunday;160;8;cloudy;
Rothenburg, Münster;2023-03-12 22:00:00 +0100;Sunday;81;9;cloudy;
Rothenburg, Münster;2023-03-12 23:00:00 +0100;Sunday;27;9;cloudy;
Rothenburg, Münster;2023-03-13 00:00:00 +0100;Monday;4;8;cloudy;
Rothenburg, Münster;2023-03-13 01:00:00 +0100;Monday;7;9;cloudy;
Rothenburg, Münster;2023-03-13 02:00:00 +0100;Monday;2;9;rain;
Rothenburg, Münster;2023-03-13 03:00:00 +0100;Monday;3;9;rain;
Rothenburg, Münster;2023-03-13 04:00:00 +0100;Monday;5;9;rain;
Rothenburg, Münster;2023-03-13 05:00:00 +0100;Monday;21;10;rain;
Rothenburg, Münster;2023-03-13 06:00:00 +0100;Monday;69;10;rain;
Rothenburg, Münster;2023-03-13 07:00:00 +0100;Monday;367;11;rain;
Rothenburg, Münster;2023-03-13 08:00:00 +0100;Monday;643;12;rain;
Rothenburg, Münster;2023-03-13 09:00:00 +0100;Monday;769;12;rain;
Rothenburg, Münster;2023-03-13 10:00:00 +0100;Monday;1220;12;rain;
Rothenburg, Münster;2023-03-13 11:00:00 +0100;Monday;1475;13;wind;
Rothenburg, Münster;2023-03-13 12:00:00 +0100;Monday;1963;14;wind;
Rothenburg, Münster;2023-03-13 13:00:00 +0100;Monday;2077;15;wind;
Rothenburg, Münster;2023-03-13 14:00:00 +0100;Monday;2009;15;wind;
Rothenburg, Münster;2023-03-13 15:00:00 +0100;Monday;2051;15;wind;
Rothenburg, Münster;2023-03-13 16:00:00 +0100;Monday;2056;16;wind;
Rothenburg, Münster;2023-03-13 17:00:00 +0100;Monday;1853;15;wind;
Rothenburg, Münster;2023-03-13 18:00:00 +0100;Monday;1389;14;partly-cloudy-day;
Rothenburg, Münster;2023-03-13 19:00:00 +0100;Monday;817;14;partly-cloudy-night;
Rothenburg, Münster;2023-03-13 20:00:00 +0100;Monday;362;13;cloudy;
Rothenburg, Münster;2023-03-13 21:00:00 +0100;Monday;247;13;cloudy;
Rothenburg, Münster;2023-03-13 22:00:00 +0100;Monday;182;12;cloudy;
Rothenburg, Münster;2023-03-13 23:00:00 +0100;Monday;78;12;cloudy;
Rothenburg, Münster;2023-03-14 00:00:00 +0100;Tuesday;15;11;cloudy;
Rothenburg, Münster;2023-03-14 01:00:00 +0100;Tuesday;17;11;cloudy;
Rothenburg, Münster;2023-03-14 02:00:00 +0100;Tuesday;10;11;partly-cloudy-night;
Rothenburg, Münster;2023-03-14 03:00:00 +0100;Tuesday;9;10;rain;
Rothenburg, Münster;2023-03-14 04:00:00 +0100;Tuesday;9;10;rain;
