location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Salzstraße (West), Münster;2023-03-09 06:00:00 +0100;Thursday;44;1;fog;
Salzstraße (West), Münster;2023-03-09 07:00:00 +0100;Thursday;193;0;cloudy;
Salzstraße (West), Münster;2023-03-09 08:00:00 +0100;Thursday;331;0;cloudy;
Salzstraße (West), Münster;2023-03-09 09:00:00 +0100;Thursday;505;1;cloudy;
Salzstraße (West), Münster;2023-03-09 10:00:00 +0100;Thursday;765;2;cloudy;
Salzstraße (West), Münster;2023-03-09 11:00:00 +0100;Thursday;966;2;cloudy;
Salzstraße (West), Münster;2023-03-09 12:00:00 +0100;Thursday;1284;2;cloudy;
Salzstraße (West), Münster;2023-03-09 13:00:00 +0100;Thursday;1364;3;cloudy;
Salzstraße (West), Münster;2023-03-09 14:00:00 +0100;Thursday;969;4;cloudy;
Salzstraße (West), Münster;2023-03-09 15:00:00 +0100;Thursday;826;3;rain;
Salzstraße (West), Münster;2023-03-09 16:00:00 +0100;Thursday;741;3;rain;
Salzstraße (West), Münster;2023-03-09 17:00:00 +0100;Thursday;576;3;rain;
Salzstraße (West), Münster;2023-03-09 18:00:00 +0100;Thursday;562;3;rain;
Salzstraße (West), Münster;2023-03-09 19:00:00 +0100;Thursday;365;3;rain;
Salzstraße (West), Münster;2023-03-09 20:00:00 +0100;Thursday;168;3;rain;
Salzstraße (West), Münster;2023-03-09 21:00:00 +0100;Thursday;102;2;rain;
Salzstraße (West), Münster;2023-03-09 22:00:00 +0100;Thursday;109;3;rain;
Salzstraße (West), Münster;2023-03-09 23:00:00 +0100;Thursday;47;3;rain;
Salzstraße (West), Münster;2023-03-10 00:00:00 +0100;Friday;10;5;rain;
Salzstraße (West), Münster;2023-03-10 01:00:00 +0100;Friday;8;6;rain;
Salzstraße (West), Münster;2023-03-10 02:00:00 +0100;Friday;3;6;rain;
Salzstraße (West), Münster;2023-03-10 03:00:00 +0100;Friday;9;7;rain;
Salzstraße (West), Münster;2023-03-10 04:00:00 +0100;Friday;7;7;rain;
Salzstraße (West), Münster;2023-03-10 05:00:00 +0100;Friday;12;7;rain;
Salzstraße (West), Münster;2023-03-10 06:00:00 +0100;Friday;46;6;rain;
Salzstraße (West), Münster;2023-03-10 07:00:00 +0100;Friday;200;5;rain;
Salzstraße (West), Münster;2023-03-10 08:00:00 +0100;Friday;331;5;rain;
Salzstraße (West), Münster;2023-03-10 09:00:00 +0100;Friday;358;5;rain;
Salzstraße (West), Münster;2023-03-10 10:00:00 +0100;Friday;674;4;rain;
Salzstraße (West), Münster;2023-03-10 11:00:00 +0100;Friday;939;6;rain;
Salzstraße (West), Münster;2023-03-10 12:00:00 +0100;Friday;1108;7;rain;
Salzstraße (West), Münster;2023-03-10 13:00:00 +0100;Friday;1352;7;rain;
Salzstraße (West), Münster;2023-03-10 14:00:00 +0100;Friday;1094;8;rain;
Salzstraße (West), Münster;2023-03-10 15:00:00 +0100;Friday;922;8;rain;
Salzstraße (West), Münster;2023-03-10 16:00:00 +0100;Friday;694;6;rain;
Salzstraße (West), Münster;2023-03-10 17:00:00 +0100;Friday;546;6;rain;
Salzstraße (West), Münster;2023-03-10 18:00:00 +0100;Friday;436;4;rain;
Salzstraße (West), Münster;2023-03-10 19:00:00 +0100;Friday;320;2;rain;
Salzstraße (West), Münster;2023-03-10 20:00:00 +0100;Friday;182;2;rain;
Salzstraße (West), Münster;2023-03-10 21:00:00 +0100;Friday;174;2;rain;
Salzstraße (West), Münster;2023-03-10 22:00:00 +0100;Friday;153;2;rain;
Salzstraße (West), Münster;2023-03-10 23:00:00 +0100;Friday;153;2;rain;
Salzstraße (West), Münster;2023-03-11 00:00:00 +0100;Saturday;102;2;rain;
Salzstraße (West), Münster;2023-03-11 01:00:00 +0100;Saturday;56;2;rain;
Salzstraße (West), Münster;2023-03-11 02:00:00 +0100;Saturday;53;2;rain;
Salzstraße (West), Münster;2023-03-11 03:00:00 +0100;Saturday;29;1;cloudy;
Salzstraße (West), Münster;2023-03-11 04:00:00 +0100;Saturday;31;0;partly-cloudy-night;
Salzstraße (West), Münster;2023-03-11 05:00:00 +0100;Saturday;35;-1;partly-cloudy-night;
Salzstraße (West), Münster;2023-03-11 06:00:00 +0100;Saturday;41;-2;partly-cloudy-night;
Salzstraße (West), Münster;2023-03-11 07:00:00 +0100;Saturday;78;0;partly-cloudy-day;
Salzstraße (West), Münster;2023-03-11 08:00:00 +0100;Saturday;195;0;partly-cloudy-day;
Salzstraße (West), Münster;2023-03-11 09:00:00 +0100;Saturday;640;0;clear-day;
Salzstraße (West), Münster;2023-03-11 10:00:00 +0100;Saturday;1640;1;clear-day;
Salzstraße (West), Münster;2023-03-11 11:00:00 +0100;Saturday;2722;2;clear-day;
Salzstraße (West), Münster;2023-03-11 12:00:00 +0100;Saturday;3569;2;partly-cloudy-day;
Salzstraße (West), Münster;2023-03-11 13:00:00 +0100;Saturday;3932;3;partly-cloudy-day;
Salzstraße (West), Münster;2023-03-11 14:00:00 +0100;Saturday;3878;4;partly-cloudy-day;
Salzstraße (West), Münster;2023-03-11 15:00:00 +0100;Saturday;3685;5;partly-cloudy-day;
Salzstraße (West), Münster;2023-03-11 16:00:00 +0100;Saturday;3504;5;partly-cloudy-day;
Salzstraße (West), Münster;2023-03-11 17:00:00 +0100;Saturday;2918;5;partly-cloudy-day;
Salzstraße (West), Münster;2023-03-11 18:00:00 +0100;Saturday;2020;4;partly-cloudy-day;
Salzstraße (West), Münster;2023-03-11 19:00:00 +0100;Saturday;1068;3;partly-cloudy-night;
Salzstraße (West), Münster;2023-03-11 20:00:00 +0100;Saturday;573;2;clear-night;
Salzstraße (West), Münster;2023-03-11 21:00:00 +0100;Saturday;430;2;partly-cloudy-night;
Salzstraße (West), Münster;2023-03-11 22:00:00 +0100;Saturday;340;1;clear-night;
Salzstraße (West), Münster;2023-03-11 23:00:00 +0100;Saturday;216;1;clear-night;
