location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Ludgeristraße, Münster;2021-01-01 21:00:00 +0100;Friday;61;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-01 22:00:00 +0100;Friday;26;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-01 23:00:00 +0100;Friday;15;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-02 00:00:00 +0100;Saturday;10;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-02 01:00:00 +0100;Saturday;11;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-02 02:00:00 +0100;Saturday;5;3;cloudy;
Ludgeristraße, Münster;2021-01-02 03:00:00 +0100;Saturday;6;3;cloudy;
Ludgeristraße, Münster;2021-01-02 04:00:00 +0100;Saturday;7;3;cloudy;
Ludgeristraße, Münster;2021-01-02 05:00:00 +0100;Saturday;16;2;cloudy;
Ludgeristraße, Münster;2021-01-02 06:00:00 +0100;Saturday;19;2;cloudy;
Ludgeristraße, Münster;2021-01-02 07:00:00 +0100;Saturday;48;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-02 08:00:00 +0100;Saturday;61;1;cloudy;
Ludgeristraße, Münster;2021-01-02 09:00:00 +0100;Saturday;169;1;cloudy;
Ludgeristraße, Münster;2021-01-02 10:00:00 +0100;Saturday;365;2;cloudy;
Ludgeristraße, Münster;2021-01-02 11:00:00 +0100;Saturday;688;2;cloudy;
Ludgeristraße, Münster;2021-01-02 12:00:00 +0100;Saturday;817;2;cloudy;
Ludgeristraße, Münster;2021-01-02 13:00:00 +0100;Saturday;824;3;cloudy;
Ludgeristraße, Münster;2021-01-02 14:00:00 +0100;Saturday;800;4;cloudy;
Ludgeristraße, Münster;2021-01-02 15:00:00 +0100;Saturday;726;4;cloudy;
Ludgeristraße, Münster;2021-01-02 16:00:00 +0100;Saturday;638;4;cloudy;
Ludgeristraße, Münster;2021-01-02 17:00:00 +0100;Saturday;523;3;cloudy;
Ludgeristraße, Münster;2021-01-02 18:00:00 +0100;Saturday;232;3;cloudy;
Ludgeristraße, Münster;2021-01-02 19:00:00 +0100;Saturday;108;3;cloudy;
Ludgeristraße, Münster;2021-01-02 20:00:00 +0100;Saturday;126;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-02 21:00:00 +0100;Saturday;86;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-02 22:00:00 +0100;Saturday;35;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-02 23:00:00 +0100;Saturday;20;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-03 00:00:00 +0100;Sunday;28;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-03 01:00:00 +0100;Sunday;12;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-03 02:00:00 +0100;Sunday;8;2;cloudy;
Ludgeristraße, Münster;2021-01-03 03:00:00 +0100;Sunday;7;2;cloudy;
Ludgeristraße, Münster;2021-01-03 04:00:00 +0100;Sunday;11;2;cloudy;
Ludgeristraße, Münster;2021-01-03 05:00:00 +0100;Sunday;1;3;cloudy;
Ludgeristraße, Münster;2021-01-03 06:00:00 +0100;Sunday;6;2;cloudy;
Ludgeristraße, Münster;2021-01-03 07:00:00 +0100;Sunday;12;2;cloudy;
Ludgeristraße, Münster;2021-01-03 08:00:00 +0100;Sunday;25;2;cloudy;
Ludgeristraße, Münster;2021-01-03 09:00:00 +0100;Sunday;34;2;cloudy;
Ludgeristraße, Münster;2021-01-03 10:00:00 +0100;Sunday;97;2;cloudy;
Ludgeristraße, Münster;2021-01-03 11:00:00 +0100;Sunday;135;2;cloudy;
Ludgeristraße, Münster;2021-01-03 12:00:00 +0100;Sunday;190;2;cloudy;
Ludgeristraße, Münster;2021-01-03 13:00:00 +0100;Sunday;282;2;cloudy;
Ludgeristraße, Münster;2021-01-03 14:00:00 +0100;Sunday;364;3;cloudy;
Ludgeristraße, Münster;2021-01-03 15:00:00 +0100;Sunday;389;3;cloudy;
Ludgeristraße, Münster;2021-01-03 16:00:00 +0100;Sunday;369;2;cloudy;
Ludgeristraße, Münster;2021-01-03 17:00:00 +0100;Sunday;228;2;fog;
Ludgeristraße, Münster;2021-01-03 18:00:00 +0100;Sunday;138;2;rain;
Ludgeristraße, Münster;2021-01-03 19:00:00 +0100;Sunday;86;2;rain;
Ludgeristraße, Münster;2021-01-03 20:00:00 +0100;Sunday;59;2;rain;
Ludgeristraße, Münster;2021-01-03 21:00:00 +0100;Sunday;38;2;rain;
Ludgeristraße, Münster;2021-01-03 22:00:00 +0100;Sunday;19;2;rain;
Ludgeristraße, Münster;2021-01-03 23:00:00 +0100;Sunday;11;2;cloudy;
Ludgeristraße, Münster;2021-01-04 00:00:00 +0100;Monday;6;1;fog;
Ludgeristraße, Münster;2021-01-04 01:00:00 +0100;Monday;5;1;fog;
Ludgeristraße, Münster;2021-01-04 02:00:00 +0100;Monday;3;1;fog;
Ludgeristraße, Münster;2021-01-04 03:00:00 +0100;Monday;7;2;fog;
Ludgeristraße, Münster;2021-01-04 04:00:00 +0100;Monday;5;2;fog;
Ludgeristraße, Münster;2021-01-04 05:00:00 +0100;Monday;24;2;fog;
Ludgeristraße, Münster;2021-01-04 06:00:00 +0100;Monday;74;1;fog;
Ludgeristraße, Münster;2021-01-04 07:00:00 +0100;Monday;133;1;fog;
Ludgeristraße, Münster;2021-01-04 08:00:00 +0100;Monday;223;1;fog;
Ludgeristraße, Münster;2021-01-04 09:00:00 +0100;Monday;255;1;cloudy;
Ludgeristraße, Münster;2021-01-04 10:00:00 +0100;Monday;330;1;cloudy;
Ludgeristraße, Münster;2021-01-04 11:00:00 +0100;Monday;446;2;cloudy;
Ludgeristraße, Münster;2021-01-04 12:00:00 +0100;Monday;513;2;cloudy;
Ludgeristraße, Münster;2021-01-04 13:00:00 +0100;Monday;586;2;fog;
Ludgeristraße, Münster;2021-01-04 14:00:00 +0100;Monday;495;2;fog;
Ludgeristraße, Münster;2021-01-04 15:00:00 +0100;Monday;524;2;fog;
Ludgeristraße, Münster;2021-01-04 16:00:00 +0100;Monday;580;2;fog;
Ludgeristraße, Münster;2021-01-04 17:00:00 +0100;Monday;432;2;fog;
Ludgeristraße, Münster;2021-01-04 18:00:00 +0100;Monday;255;1;fog;
Ludgeristraße, Münster;2021-01-04 19:00:00 +0100;Monday;126;1;fog;
Ludgeristraße, Münster;2021-01-04 20:00:00 +0100;Monday;87;1;fog;
Ludgeristraße, Münster;2021-01-04 21:00:00 +0100;Monday;41;1;fog;
Ludgeristraße, Münster;2021-01-04 22:00:00 +0100;Monday;31;1;fog;
Ludgeristraße, Münster;2021-01-04 23:00:00 +0100;Monday;26;1;cloudy;
Ludgeristraße, Münster;2021-01-05 00:00:00 +0100;Tuesday;10;1;cloudy;
Ludgeristraße, Münster;2021-01-05 01:00:00 +0100;Tuesday;2;1;cloudy;
Ludgeristraße, Münster;2021-01-05 02:00:00 +0100;Tuesday;5;1;cloudy;
Ludgeristraße, Münster;2021-01-05 03:00:00 +0100;Tuesday;137;1;cloudy;
Ludgeristraße, Münster;2021-01-05 04:00:00 +0100;Tuesday;6;1;cloudy;
Ludgeristraße, Münster;2021-01-05 05:00:00 +0100;Tuesday;27;1;cloudy;
Ludgeristraße, Münster;2021-01-05 06:00:00 +0100;Tuesday;53;1;cloudy;
Ludgeristraße, Münster;2021-01-05 07:00:00 +0100;Tuesday;173;1;fog;
Ludgeristraße, Münster;2021-01-05 08:00:00 +0100;Tuesday;213;1;cloudy;
Ludgeristraße, Münster;2021-01-05 09:00:00 +0100;Tuesday;402;1;cloudy;
Ludgeristraße, Münster;2021-01-05 10:00:00 +0100;Tuesday;374;1;cloudy;
Ludgeristraße, Münster;2021-01-05 11:00:00 +0100;Tuesday;419;1;cloudy;
Ludgeristraße, Münster;2021-01-05 12:00:00 +0100;Tuesday;546;2;cloudy;
Ludgeristraße, Münster;2021-01-05 13:00:00 +0100;Tuesday;519;1;cloudy;
Ludgeristraße, Münster;2021-01-05 14:00:00 +0100;Tuesday;510;1;cloudy;
Ludgeristraße, Münster;2021-01-05 15:00:00 +0100;Tuesday;610;3;cloudy;
Ludgeristraße, Münster;2021-01-05 16:00:00 +0100;Tuesday;507;2;rain;
Ludgeristraße, Münster;2021-01-05 17:00:00 +0100;Tuesday;454;2;rain;
Ludgeristraße, Münster;2021-01-05 18:00:00 +0100;Tuesday;216;2;rain;
Ludgeristraße, Münster;2021-01-05 19:00:00 +0100;Tuesday;170;1;cloudy;
Ludgeristraße, Münster;2021-01-05 20:00:00 +0100;Tuesday;97;2;cloudy;
Ludgeristraße, Münster;2021-01-05 21:00:00 +0100;Tuesday;65;2;cloudy;
Ludgeristraße, Münster;2021-01-05 22:00:00 +0100;Tuesday;37;2;cloudy;
Ludgeristraße, Münster;2021-01-05 23:00:00 +0100;Tuesday;11;2;rain;
Ludgeristraße, Münster;2021-01-06 00:00:00 +0100;Wednesday;9;2;cloudy;
Ludgeristraße, Münster;2021-01-06 01:00:00 +0100;Wednesday;5;2;cloudy;
Ludgeristraße, Münster;2021-01-06 02:00:00 +0100;Wednesday;5;2;cloudy;
Ludgeristraße, Münster;2021-01-06 03:00:00 +0100;Wednesday;23;2;cloudy;
Ludgeristraße, Münster;2021-01-06 04:00:00 +0100;Wednesday;10;2;cloudy;
Ludgeristraße, Münster;2021-01-06 05:00:00 +0100;Wednesday;21;2;cloudy;
Ludgeristraße, Münster;2021-01-06 06:00:00 +0100;Wednesday;65;2;cloudy;
Ludgeristraße, Münster;2021-01-06 07:00:00 +0100;Wednesday;147;1;rain;
Ludgeristraße, Münster;2021-01-06 08:00:00 +0100;Wednesday;258;1;rain;
Ludgeristraße, Münster;2021-01-06 09:00:00 +0100;Wednesday;301;1;rain;
Ludgeristraße, Münster;2021-01-06 10:00:00 +0100;Wednesday;482;1;cloudy;
Ludgeristraße, Münster;2021-01-06 11:00:00 +0100;Wednesday;1108;1;cloudy;
Ludgeristraße, Münster;2021-01-06 12:00:00 +0100;Wednesday;676;2;cloudy;
Ludgeristraße, Münster;2021-01-06 13:00:00 +0100;Wednesday;639;1;cloudy;
Ludgeristraße, Münster;2021-01-06 14:00:00 +0100;Wednesday;507;2;cloudy;
Ludgeristraße, Münster;2021-01-06 15:00:00 +0100;Wednesday;425;1;cloudy;
Ludgeristraße, Münster;2021-01-06 16:00:00 +0100;Wednesday;454;1;fog;
Ludgeristraße, Münster;2021-01-06 17:00:00 +0100;Wednesday;391;1;fog;
Ludgeristraße, Münster;2021-01-06 18:00:00 +0100;Wednesday;207;0;fog;
Ludgeristraße, Münster;2021-01-06 19:00:00 +0100;Wednesday;127;0;fog;
Ludgeristraße, Münster;2021-01-06 20:00:00 +0100;Wednesday;120;1;cloudy;
Ludgeristraße, Münster;2021-01-06 21:00:00 +0100;Wednesday;54;1;cloudy;
Ludgeristraße, Münster;2021-01-06 22:00:00 +0100;Wednesday;28;1;cloudy;
Ludgeristraße, Münster;2021-01-06 23:00:00 +0100;Wednesday;25;1;cloudy;
Ludgeristraße, Münster;2021-01-07 00:00:00 +0100;Thursday;14;1;cloudy;
Ludgeristraße, Münster;2021-01-07 01:00:00 +0100;Thursday;6;1;snow;
Ludgeristraße, Münster;2021-01-07 02:00:00 +0100;Thursday;9;1;snow;
Ludgeristraße, Münster;2021-01-07 03:00:00 +0100;Thursday;5;1;fog;
Ludgeristraße, Münster;2021-01-07 04:00:00 +0100;Thursday;26;1;fog;
Ludgeristraße, Münster;2021-01-07 05:00:00 +0100;Thursday;19;1;fog;
Ludgeristraße, Münster;2021-01-07 06:00:00 +0100;Thursday;50;1;fog;
Ludgeristraße, Münster;2021-01-07 07:00:00 +0100;Thursday;158;1;rain;
Ludgeristraße, Münster;2021-01-07 08:00:00 +0100;Thursday;208;0;snow;
Ludgeristraße, Münster;2021-01-07 09:00:00 +0100;Thursday;276;0;fog;
Ludgeristraße, Münster;2021-01-07 10:00:00 +0100;Thursday;350;0;fog;
Ludgeristraße, Münster;2021-01-07 11:00:00 +0100;Thursday;410;1;fog;
Ludgeristraße, Münster;2021-01-07 12:00:00 +0100;Thursday;507;1;fog;
Ludgeristraße, Münster;2021-01-07 13:00:00 +0100;Thursday;487;2;snow;
Ludgeristraße, Münster;2021-01-07 14:00:00 +0100;Thursday;414;2;snow;
Ludgeristraße, Münster;2021-01-07 15:00:00 +0100;Thursday;515;2;snow;
Ludgeristraße, Münster;2021-01-07 16:00:00 +0100;Thursday;449;1;snow;
Ludgeristraße, Münster;2021-01-07 17:00:00 +0100;Thursday;383;1;snow;
Ludgeristraße, Münster;2021-01-07 18:00:00 +0100;Thursday;205;1;snow;
Ludgeristraße, Münster;2021-01-07 19:00:00 +0100;Thursday;140;1;snow;
Ludgeristraße, Münster;2021-01-07 20:00:00 +0100;Thursday;60;1;snow;
Ludgeristraße, Münster;2021-01-07 21:00:00 +0100;Thursday;51;1;snow;
Ludgeristraße, Münster;2021-01-07 22:00:00 +0100;Thursday;26;1;rain;
Ludgeristraße, Münster;2021-01-07 23:00:00 +0100;Thursday;17;1;snow;
Ludgeristraße, Münster;2021-01-08 00:00:00 +0100;Friday;5;1;rain;
Ludgeristraße, Münster;2021-01-08 01:00:00 +0100;Friday;26;1;rain;
Ludgeristraße, Münster;2021-01-08 02:00:00 +0100;Friday;4;1;fog;
Ludgeristraße, Münster;2021-01-08 03:00:00 +0100;Friday;4;1;fog;
Ludgeristraße, Münster;2021-01-08 04:00:00 +0100;Friday;324;1;fog;
Ludgeristraße, Münster;2021-01-08 05:00:00 +0100;Friday;31;1;fog;
Ludgeristraße, Münster;2021-01-08 06:00:00 +0100;Friday;46;1;fog;
Ludgeristraße, Münster;2021-01-08 07:00:00 +0100;Friday;161;1;snow;
Ludgeristraße, Münster;2021-01-08 08:00:00 +0100;Friday;226;0;fog;
Ludgeristraße, Münster;2021-01-08 09:00:00 +0100;Friday;1061;0;fog;
Ludgeristraße, Münster;2021-01-08 10:00:00 +0100;Friday;327;1;fog;
Ludgeristraße, Münster;2021-01-08 11:00:00 +0100;Friday;432;1;fog;
Ludgeristraße, Münster;2021-01-08 12:00:00 +0100;Friday;471;1;fog;
Ludgeristraße, Münster;2021-01-08 13:00:00 +0100;Friday;442;2;snow;
Ludgeristraße, Münster;2021-01-08 14:00:00 +0100;Friday;380;2;cloudy;
Ludgeristraße, Münster;2021-01-08 15:00:00 +0100;Friday;484;2;rain;
Ludgeristraße, Münster;2021-01-08 16:00:00 +0100;Friday;511;2;fog;
Ludgeristraße, Münster;2021-01-08 17:00:00 +0100;Friday;455;1;cloudy;
Ludgeristraße, Münster;2021-01-08 18:00:00 +0100;Friday;226;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-08 19:00:00 +0100;Friday;134;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-08 20:00:00 +0100;Friday;88;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-08 21:00:00 +0100;Friday;46;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-08 22:00:00 +0100;Friday;29;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-08 23:00:00 +0100;Friday;32;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-09 00:00:00 +0100;Saturday;14;0;fog;
Ludgeristraße, Münster;2021-01-09 01:00:00 +0100;Saturday;10;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-09 02:00:00 +0100;Saturday;10;1;cloudy;
Ludgeristraße, Münster;2021-01-09 03:00:00 +0100;Saturday;7;1;cloudy;
Ludgeristraße, Münster;2021-01-09 04:00:00 +0100;Saturday;6;0;cloudy;
Ludgeristraße, Münster;2021-01-09 05:00:00 +0100;Saturday;28;0;cloudy;
Ludgeristraße, Münster;2021-01-09 06:00:00 +0100;Saturday;25;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-09 07:00:00 +0100;Saturday;106;-1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-09 08:00:00 +0100;Saturday;86;-1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-09 09:00:00 +0100;Saturday;189;-1;cloudy;
Ludgeristraße, Münster;2021-01-09 10:00:00 +0100;Saturday;387;-1;fog;
Ludgeristraße, Münster;2021-01-09 11:00:00 +0100;Saturday;637;0;fog;
Ludgeristraße, Münster;2021-01-09 12:00:00 +0100;Saturday;837;1;fog;
Ludgeristraße, Münster;2021-01-09 13:00:00 +0100;Saturday;833;1;fog;
Ludgeristraße, Münster;2021-01-09 14:00:00 +0100;Saturday;800;2;cloudy;
Ludgeristraße, Münster;2021-01-09 15:00:00 +0100;Saturday;540;3;cloudy;
Ludgeristraße, Münster;2021-01-09 16:00:00 +0100;Saturday;490;2;cloudy;
Ludgeristraße, Münster;2021-01-09 17:00:00 +0100;Saturday;401;2;cloudy;
Ludgeristraße, Münster;2021-01-09 18:00:00 +0100;Saturday;202;1;cloudy;
Ludgeristraße, Münster;2021-01-09 19:00:00 +0100;Saturday;107;1;cloudy;
Ludgeristraße, Münster;2021-01-09 20:00:00 +0100;Saturday;111;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-09 21:00:00 +0100;Saturday;57;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-09 22:00:00 +0100;Saturday;42;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-09 23:00:00 +0100;Saturday;39;1;cloudy;
Ludgeristraße, Münster;2021-01-10 00:00:00 +0100;Sunday;21;1;cloudy;
Ludgeristraße, Münster;2021-01-10 01:00:00 +0100;Sunday;14;1;cloudy;
Ludgeristraße, Münster;2021-01-10 02:00:00 +0100;Sunday;5;2;cloudy;
Ludgeristraße, Münster;2021-01-10 03:00:00 +0100;Sunday;4;2;cloudy;
Ludgeristraße, Münster;2021-01-10 04:00:00 +0100;Sunday;1;1;cloudy;
Ludgeristraße, Münster;2021-01-10 05:00:00 +0100;Sunday;11;1;cloudy;
Ludgeristraße, Münster;2021-01-10 06:00:00 +0100;Sunday;1;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-10 07:00:00 +0100;Sunday;18;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-10 08:00:00 +0100;Sunday;16;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-10 09:00:00 +0100;Sunday;34;0;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-10 10:00:00 +0100;Sunday;36;0;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-10 11:00:00 +0100;Sunday;93;0;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-10 12:00:00 +0100;Sunday;153;1;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-10 13:00:00 +0100;Sunday;207;2;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-10 14:00:00 +0100;Sunday;306;3;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-10 15:00:00 +0100;Sunday;389;3;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-10 16:00:00 +0100;Sunday;312;2;clear-day;
Ludgeristraße, Münster;2021-01-10 17:00:00 +0100;Sunday;201;1;clear-night;
Ludgeristraße, Münster;2021-01-10 18:00:00 +0100;Sunday;96;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-10 19:00:00 +0100;Sunday;69;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-10 20:00:00 +0100;Sunday;60;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-10 21:00:00 +0100;Sunday;38;0;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-10 22:00:00 +0100;Sunday;21;1;cloudy;
Ludgeristraße, Münster;2021-01-10 23:00:00 +0100;Sunday;14;1;cloudy;
Ludgeristraße, Münster;2021-01-11 00:00:00 +0100;Monday;0;1;cloudy;
Ludgeristraße, Münster;2021-01-11 01:00:00 +0100;Monday;1;2;cloudy;
Ludgeristraße, Münster;2021-01-11 02:00:00 +0100;Monday;10;2;cloudy;
Ludgeristraße, Münster;2021-01-11 03:00:00 +0100;Monday;9;1;cloudy;
Ludgeristraße, Münster;2021-01-11 04:00:00 +0100;Monday;11;1;cloudy;
Ludgeristraße, Münster;2021-01-11 05:00:00 +0100;Monday;27;1;cloudy;
Ludgeristraße, Münster;2021-01-11 06:00:00 +0100;Monday;36;1;cloudy;
Ludgeristraße, Münster;2021-01-11 07:00:00 +0100;Monday;109;1;cloudy;
Ludgeristraße, Münster;2021-01-11 08:00:00 +0100;Monday;200;1;cloudy;
Ludgeristraße, Münster;2021-01-11 09:00:00 +0100;Monday;272;0;cloudy;
Ludgeristraße, Münster;2021-01-11 10:00:00 +0100;Monday;399;0;cloudy;
Ludgeristraße, Münster;2021-01-11 11:00:00 +0100;Monday;344;0;cloudy;
Ludgeristraße, Münster;2021-01-11 12:00:00 +0100;Monday;137;0;cloudy;
Ludgeristraße, Münster;2021-01-11 13:00:00 +0100;Monday;365;0;cloudy;
Ludgeristraße, Münster;2021-01-11 14:00:00 +0100;Monday;451;1;cloudy;
Ludgeristraße, Münster;2021-01-11 15:00:00 +0100;Monday;495;2;cloudy;
Ludgeristraße, Münster;2021-01-11 16:00:00 +0100;Monday;522;2;cloudy;
Ludgeristraße, Münster;2021-01-11 17:00:00 +0100;Monday;416;3;cloudy;
Ludgeristraße, Münster;2021-01-11 18:00:00 +0100;Monday;236;3;cloudy;
Ludgeristraße, Münster;2021-01-11 19:00:00 +0100;Monday;160;4;cloudy;
Ludgeristraße, Münster;2021-01-11 20:00:00 +0100;Monday;159;4;cloudy;
Ludgeristraße, Münster;2021-01-11 21:00:00 +0100;Monday;69;4;cloudy;
Ludgeristraße, Münster;2021-01-11 22:00:00 +0100;Monday;25;4;cloudy;
Ludgeristraße, Münster;2021-01-11 23:00:00 +0100;Monday;14;4;rain;
Ludgeristraße, Münster;2021-01-12 00:00:00 +0100;Tuesday;11;5;rain;
Ludgeristraße, Münster;2021-01-12 01:00:00 +0100;Tuesday;5;5;rain;
Ludgeristraße, Münster;2021-01-12 02:00:00 +0100;Tuesday;2;5;rain;
Ludgeristraße, Münster;2021-01-12 03:00:00 +0100;Tuesday;3;5;rain;
Ludgeristraße, Münster;2021-01-12 04:00:00 +0100;Tuesday;5;6;rain;
Ludgeristraße, Münster;2021-01-12 05:00:00 +0100;Tuesday;12;6;rain;
Ludgeristraße, Münster;2021-01-12 06:00:00 +0100;Tuesday;36;6;rain;
Ludgeristraße, Münster;2021-01-12 07:00:00 +0100;Tuesday;125;6;rain;
Ludgeristraße, Münster;2021-01-12 08:00:00 +0100;Tuesday;197;6;rain;
Ludgeristraße, Münster;2021-01-12 09:00:00 +0100;Tuesday;206;6;rain;
Ludgeristraße, Münster;2021-01-12 10:00:00 +0100;Tuesday;273;6;rain;
Ludgeristraße, Münster;2021-01-12 11:00:00 +0100;Tuesday;339;5;rain;
Ludgeristraße, Münster;2021-01-12 12:00:00 +0100;Tuesday;444;5;rain;
Ludgeristraße, Münster;2021-01-12 13:00:00 +0100;Tuesday;487;5;rain;
Ludgeristraße, Münster;2021-01-12 14:00:00 +0100;Tuesday;503;4;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-12 15:00:00 +0100;Tuesday;701;4;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-12 16:00:00 +0100;Tuesday;636;4;clear-day;
Ludgeristraße, Münster;2021-01-12 17:00:00 +0100;Tuesday;450;4;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-12 18:00:00 +0100;Tuesday;290;4;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-12 19:00:00 +0100;Tuesday;163;3;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-12 20:00:00 +0100;Tuesday;119;3;clear-night;
Ludgeristraße, Münster;2021-01-12 21:00:00 +0100;Tuesday;62;2;clear-night;
Ludgeristraße, Münster;2021-01-12 22:00:00 +0100;Tuesday;23;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-12 23:00:00 +0100;Tuesday;16;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-13 00:00:00 +0100;Wednesday;10;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-13 01:00:00 +0100;Wednesday;2;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-13 02:00:00 +0100;Wednesday;2;1;clear-night;
Ludgeristraße, Münster;2021-01-13 03:00:00 +0100;Wednesday;2;1;clear-night;
Ludgeristraße, Münster;2021-01-13 04:00:00 +0100;Wednesday;5;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-13 05:00:00 +0100;Wednesday;22;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-13 06:00:00 +0100;Wednesday;69;1;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-13 07:00:00 +0100;Wednesday;166;2;partly-cloudy-night;
Ludgeristraße, Münster;2021-01-13 08:00:00 +0100;Wednesday;263;2;cloudy;
Ludgeristraße, Münster;2021-01-13 09:00:00 +0100;Wednesday;315;2;cloudy;
Ludgeristraße, Münster;2021-01-13 10:00:00 +0100;Wednesday;501;2;cloudy;
Ludgeristraße, Münster;2021-01-13 11:00:00 +0100;Wednesday;620;3;cloudy;
Ludgeristraße, Münster;2021-01-13 12:00:00 +0100;Wednesday;747;3;cloudy;
Ludgeristraße, Münster;2021-01-13 13:00:00 +0100;Wednesday;708;4;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-13 14:00:00 +0100;Wednesday;466;4;partly-cloudy-day;
Ludgeristraße, Münster;2021-01-13 15:00:00 +0100;Wednesday;417;4;cloudy;
Ludgeristraße, Münster;2021-01-13 16:00:00 +0100;Wednesday;391;4;cloudy;
Ludgeristraße, Münster;2021-01-13 17:00:00 +0100;Wednesday;379;4;cloudy;
