location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Ludgeristraße, Münster;2020-01-04 22:00:00 +0100;Saturday;232;5;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-04 23:00:00 +0100;Saturday;140;5;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 00:00:00 +0100;Sunday;115;5;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 01:00:00 +0100;Sunday;57;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 02:00:00 +0100;Sunday;46;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 03:00:00 +0100;Sunday;41;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 04:00:00 +0100;Sunday;17;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 05:00:00 +0100;Sunday;10;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 06:00:00 +0100;Sunday;8;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 07:00:00 +0100;Sunday;23;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 08:00:00 +0100;Sunday;21;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 09:00:00 +0100;Sunday;63;4;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-05 10:00:00 +0100;Sunday;140;4;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-05 11:00:00 +0100;Sunday;203;5;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-05 12:00:00 +0100;Sunday;320;6;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-05 13:00:00 +0100;Sunday;447;6;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-05 14:00:00 +0100;Sunday;570;7;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-05 15:00:00 +0100;Sunday;605;7;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-05 16:00:00 +0100;Sunday;751;6;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-05 17:00:00 +0100;Sunday;613;6;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 18:00:00 +0100;Sunday;426;6;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 19:00:00 +0100;Sunday;234;6;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 20:00:00 +0100;Sunday;204;6;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-05 21:00:00 +0100;Sunday;132;6;cloudy;
Ludgeristraße, Münster;2020-01-05 22:00:00 +0100;Sunday;88;5;cloudy;
Ludgeristraße, Münster;2020-01-05 23:00:00 +0100;Sunday;50;5;cloudy;
Ludgeristraße, Münster;2020-01-06 00:00:00 +0100;Monday;29;5;cloudy;
Ludgeristraße, Münster;2020-01-06 01:00:00 +0100;Monday;15;5;cloudy;
Ludgeristraße, Münster;2020-01-06 02:00:00 +0100;Monday;4;5;cloudy;
Ludgeristraße, Münster;2020-01-06 03:00:00 +0100;Monday;4;5;cloudy;
Ludgeristraße, Münster;2020-01-06 04:00:00 +0100;Monday;4;5;cloudy;
Ludgeristraße, Münster;2020-01-06 05:00:00 +0100;Monday;31;5;cloudy;
Ludgeristraße, Münster;2020-01-06 06:00:00 +0100;Monday;104;5;cloudy;
Ludgeristraße, Münster;2020-01-06 07:00:00 +0100;Monday;2778;4;cloudy;
Ludgeristraße, Münster;2020-01-06 08:00:00 +0100;Monday;1332;4;cloudy;
Ludgeristraße, Münster;2020-01-06 09:00:00 +0100;Monday;692;4;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-06 10:00:00 +0100;Monday;1526;4;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-06 11:00:00 +0100;Monday;2467;5;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-06 12:00:00 +0100;Monday;3094;5;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-06 13:00:00 +0100;Monday;3488;5;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-06 14:00:00 +0100;Monday;3288;5;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-06 15:00:00 +0100;Monday;3370;5;clear-day;
Ludgeristraße, Münster;2020-01-06 16:00:00 +0100;Monday;3250;5;clear-day;
Ludgeristraße, Münster;2020-01-06 17:00:00 +0100;Monday;2750;4;clear-night;
Ludgeristraße, Münster;2020-01-06 18:00:00 +0100;Monday;1891;3;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-06 19:00:00 +0100;Monday;994;3;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-06 20:00:00 +0100;Monday;237;3;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-06 21:00:00 +0100;Monday;112;3;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-06 22:00:00 +0100;Monday;65;3;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-06 23:00:00 +0100;Monday;39;3;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-07 00:00:00 +0100;Tuesday;26;2;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-07 01:00:00 +0100;Tuesday;6;3;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-07 02:00:00 +0100;Tuesday;12;4;cloudy;
Ludgeristraße, Münster;2020-01-07 03:00:00 +0100;Tuesday;9;4;cloudy;
Ludgeristraße, Münster;2020-01-07 04:00:00 +0100;Tuesday;5;4;rain;
Ludgeristraße, Münster;2020-01-07 05:00:00 +0100;Tuesday;40;4;cloudy;
Ludgeristraße, Münster;2020-01-07 06:00:00 +0100;Tuesday;97;5;cloudy;
Ludgeristraße, Münster;2020-01-07 07:00:00 +0100;Tuesday;280;5;cloudy;
Ludgeristraße, Münster;2020-01-07 08:00:00 +0100;Tuesday;592;5;cloudy;
Ludgeristraße, Münster;2020-01-07 09:00:00 +0100;Tuesday;738;5;cloudy;
Ludgeristraße, Münster;2020-01-07 10:00:00 +0100;Tuesday;1284;5;cloudy;
Ludgeristraße, Münster;2020-01-07 11:00:00 +0100;Tuesday;1776;5;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-07 12:00:00 +0100;Tuesday;2502;6;cloudy;
Ludgeristraße, Münster;2020-01-07 13:00:00 +0100;Tuesday;2507;7;cloudy;
Ludgeristraße, Münster;2020-01-07 14:00:00 +0100;Tuesday;2389;7;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-07 15:00:00 +0100;Tuesday;2325;8;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-07 16:00:00 +0100;Tuesday;2233;7;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-07 17:00:00 +0100;Tuesday;2037;6;cloudy;
Ludgeristraße, Münster;2020-01-07 18:00:00 +0100;Tuesday;1589;6;cloudy;
Ludgeristraße, Münster;2020-01-07 19:00:00 +0100;Tuesday;835;6;cloudy;
Ludgeristraße, Münster;2020-01-07 20:00:00 +0100;Tuesday;290;6;cloudy;
Ludgeristraße, Münster;2020-01-07 21:00:00 +0100;Tuesday;146;6;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-07 22:00:00 +0100;Tuesday;91;5;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-07 23:00:00 +0100;Tuesday;53;5;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-08 00:00:00 +0100;Wednesday;15;6;cloudy;
Ludgeristraße, Münster;2020-01-08 01:00:00 +0100;Wednesday;9;6;cloudy;
Ludgeristraße, Münster;2020-01-08 02:00:00 +0100;Wednesday;9;6;cloudy;
Ludgeristraße, Münster;2020-01-08 03:00:00 +0100;Wednesday;10;7;cloudy;
Ludgeristraße, Münster;2020-01-08 04:00:00 +0100;Wednesday;34;7;cloudy;
Ludgeristraße, Münster;2020-01-08 05:00:00 +0100;Wednesday;37;7;cloudy;
Ludgeristraße, Münster;2020-01-08 06:00:00 +0100;Wednesday;98;8;cloudy;
Ludgeristraße, Münster;2020-01-08 07:00:00 +0100;Wednesday;266;8;cloudy;
Ludgeristraße, Münster;2020-01-08 08:00:00 +0100;Wednesday;490;8;cloudy;
Ludgeristraße, Münster;2020-01-08 09:00:00 +0100;Wednesday;588;9;cloudy;
Ludgeristraße, Münster;2020-01-08 10:00:00 +0100;Wednesday;1464;9;cloudy;
Ludgeristraße, Münster;2020-01-08 11:00:00 +0100;Wednesday;2111;9;cloudy;
Ludgeristraße, Münster;2020-01-08 12:00:00 +0100;Wednesday;2405;9;cloudy;
Ludgeristraße, Münster;2020-01-08 13:00:00 +0100;Wednesday;2497;10;cloudy;
Ludgeristraße, Münster;2020-01-08 14:00:00 +0100;Wednesday;2291;10;cloudy;
Ludgeristraße, Münster;2020-01-08 15:00:00 +0100;Wednesday;2280;11;cloudy;
Ludgeristraße, Münster;2020-01-08 16:00:00 +0100;Wednesday;2184;10;cloudy;
Ludgeristraße, Münster;2020-01-08 17:00:00 +0100;Wednesday;2008;10;cloudy;
Ludgeristraße, Münster;2020-01-08 18:00:00 +0100;Wednesday;1677;10;rain;
Ludgeristraße, Münster;2020-01-08 19:00:00 +0100;Wednesday;904;10;cloudy;
Ludgeristraße, Münster;2020-01-08 20:00:00 +0100;Wednesday;333;10;cloudy;
Ludgeristraße, Münster;2020-01-08 21:00:00 +0100;Wednesday;165;10;cloudy;
Ludgeristraße, Münster;2020-01-08 22:00:00 +0100;Wednesday;146;10;cloudy;
Ludgeristraße, Münster;2020-01-08 23:00:00 +0100;Wednesday;69;10;rain;
Ludgeristraße, Münster;2020-01-09 00:00:00 +0100;Thursday;58;10;rain;
Ludgeristraße, Münster;2020-01-09 01:00:00 +0100;Thursday;18;9;rain;
Ludgeristraße, Münster;2020-01-09 02:00:00 +0100;Thursday;14;9;rain;
Ludgeristraße, Münster;2020-01-09 03:00:00 +0100;Thursday;536;9;rain;
Ludgeristraße, Münster;2020-01-09 04:00:00 +0100;Thursday;10;9;rain;
Ludgeristraße, Münster;2020-01-09 05:00:00 +0100;Thursday;25;9;rain;
Ludgeristraße, Münster;2020-01-09 06:00:00 +0100;Thursday;82;10;rain;
Ludgeristraße, Münster;2020-01-09 07:00:00 +0100;Thursday;313;10;rain;
Ludgeristraße, Münster;2020-01-09 08:00:00 +0100;Thursday;1518;10;rain;
Ludgeristraße, Münster;2020-01-09 09:00:00 +0100;Thursday;966;10;rain;
Ludgeristraße, Münster;2020-01-09 10:00:00 +0100;Thursday;1206;10;rain;
Ludgeristraße, Münster;2020-01-09 11:00:00 +0100;Thursday;1858;10;rain;
Ludgeristraße, Münster;2020-01-09 12:00:00 +0100;Thursday;2244;10;rain;
Ludgeristraße, Münster;2020-01-09 13:00:00 +0100;Thursday;2440;11;rain;
Ludgeristraße, Münster;2020-01-09 14:00:00 +0100;Thursday;2147;12;rain;
Ludgeristraße, Münster;2020-01-09 15:00:00 +0100;Thursday;2078;13;rain;
Ludgeristraße, Münster;2020-01-09 16:00:00 +0100;Thursday;2442;12;rain;
Ludgeristraße, Münster;2020-01-09 17:00:00 +0100;Thursday;2208;12;rain;
Ludgeristraße, Münster;2020-01-09 18:00:00 +0100;Thursday;1617;12;rain;
Ludgeristraße, Münster;2020-01-09 19:00:00 +0100;Thursday;914;11;rain;
Ludgeristraße, Münster;2020-01-09 20:00:00 +0100;Thursday;276;11;rain;
Ludgeristraße, Münster;2020-01-09 21:00:00 +0100;Thursday;229;11;rain;
Ludgeristraße, Münster;2020-01-09 22:00:00 +0100;Thursday;137;11;rain;
Ludgeristraße, Münster;2020-01-09 23:00:00 +0100;Thursday;52;10;rain;
Ludgeristraße, Münster;2020-01-10 00:00:00 +0100;Friday;33;10;rain;
Ludgeristraße, Münster;2020-01-10 01:00:00 +0100;Friday;14;9;rain;
Ludgeristraße, Münster;2020-01-10 02:00:00 +0100;Friday;7;11;rain;
Ludgeristraße, Münster;2020-01-10 03:00:00 +0100;Friday;6;10;rain;
Ludgeristraße, Münster;2020-01-10 04:00:00 +0100;Friday;17;10;rain;
Ludgeristraße, Münster;2020-01-10 05:00:00 +0100;Friday;45;9;cloudy;
Ludgeristraße, Münster;2020-01-10 06:00:00 +0100;Friday;156;8;cloudy;
Ludgeristraße, Münster;2020-01-10 07:00:00 +0100;Friday;988;8;cloudy;
Ludgeristraße, Münster;2020-01-10 08:00:00 +0100;Friday;1564;8;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-10 09:00:00 +0100;Friday;2414;8;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-10 10:00:00 +0100;Friday;1339;8;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-10 11:00:00 +0100;Friday;2027;8;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-10 12:00:00 +0100;Friday;2479;8;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-10 13:00:00 +0100;Friday;2449;8;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-10 14:00:00 +0100;Friday;2691;8;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-10 15:00:00 +0100;Friday;2639;8;rain;
Ludgeristraße, Münster;2020-01-10 16:00:00 +0100;Friday;2817;8;rain;
Ludgeristraße, Münster;2020-01-10 17:00:00 +0100;Friday;2886;7;rain;
Ludgeristraße, Münster;2020-01-10 18:00:00 +0100;Friday;2149;6;cloudy;
Ludgeristraße, Münster;2020-01-10 19:00:00 +0100;Friday;1491;6;cloudy;
Ludgeristraße, Münster;2020-01-10 20:00:00 +0100;Friday;530;5;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-10 21:00:00 +0100;Friday;340;5;clear-night;
Ludgeristraße, Münster;2020-01-10 22:00:00 +0100;Friday;258;4;clear-night;
Ludgeristraße, Münster;2020-01-10 23:00:00 +0100;Friday;204;4;clear-night;
Ludgeristraße, Münster;2020-01-11 00:00:00 +0100;Saturday;143;4;clear-night;
Ludgeristraße, Münster;2020-01-11 01:00:00 +0100;Saturday;98;4;clear-night;
Ludgeristraße, Münster;2020-01-11 02:00:00 +0100;Saturday;107;3;clear-night;
Ludgeristraße, Münster;2020-01-11 03:00:00 +0100;Saturday;48;2;clear-night;
Ludgeristraße, Münster;2020-01-11 04:00:00 +0100;Saturday;37;2;clear-night;
Ludgeristraße, Münster;2020-01-11 05:00:00 +0100;Saturday;51;2;clear-night;
Ludgeristraße, Münster;2020-01-11 06:00:00 +0100;Saturday;102;2;clear-night;
Ludgeristraße, Münster;2020-01-11 07:00:00 +0100;Saturday;221;2;clear-night;
Ludgeristraße, Münster;2020-01-11 08:00:00 +0100;Saturday;193;2;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-11 09:00:00 +0100;Saturday;752;2;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-11 10:00:00 +0100;Saturday;2155;3;cloudy;
Ludgeristraße, Münster;2020-01-11 11:00:00 +0100;Saturday;3801;3;cloudy;
Ludgeristraße, Münster;2020-01-11 12:00:00 +0100;Saturday;5743;5;cloudy;
Ludgeristraße, Münster;2020-01-11 13:00:00 +0100;Saturday;5728;6;cloudy;
Ludgeristraße, Münster;2020-01-11 14:00:00 +0100;Saturday;5816;7;cloudy;
Ludgeristraße, Münster;2020-01-11 15:00:00 +0100;Saturday;5887;7;cloudy;
Ludgeristraße, Münster;2020-01-11 16:00:00 +0100;Saturday;5749;5;cloudy;
Ludgeristraße, Münster;2020-01-11 17:00:00 +0100;Saturday;4502;5;cloudy;
Ludgeristraße, Münster;2020-01-11 18:00:00 +0100;Saturday;3136;5;cloudy;
Ludgeristraße, Münster;2020-01-11 19:00:00 +0100;Saturday;1675;5;cloudy;
Ludgeristraße, Münster;2020-01-11 20:00:00 +0100;Saturday;514;4;cloudy;
Ludgeristraße, Münster;2020-01-11 21:00:00 +0100;Saturday;327;4;cloudy;
Ludgeristraße, Münster;2020-01-11 22:00:00 +0100;Saturday;228;4;cloudy;
Ludgeristraße, Münster;2020-01-11 23:00:00 +0100;Saturday;188;4;cloudy;
Ludgeristraße, Münster;2020-01-12 00:00:00 +0100;Sunday;190;4;cloudy;
Ludgeristraße, Münster;2020-01-12 01:00:00 +0100;Sunday;96;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-12 02:00:00 +0100;Sunday;117;4;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-12 03:00:00 +0100;Sunday;74;4;clear-night;
Ludgeristraße, Münster;2020-01-12 04:00:00 +0100;Sunday;51;4;clear-night;
Ludgeristraße, Münster;2020-01-12 05:00:00 +0100;Sunday;16;3;clear-night;
Ludgeristraße, Münster;2020-01-12 06:00:00 +0100;Sunday;22;3;clear-night;
Ludgeristraße, Münster;2020-01-12 07:00:00 +0100;Sunday;9;3;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-12 08:00:00 +0100;Sunday;34;3;partly-cloudy-night;
Ludgeristraße, Münster;2020-01-12 09:00:00 +0100;Sunday;99;3;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-12 10:00:00 +0100;Sunday;171;3;cloudy;
Ludgeristraße, Münster;2020-01-12 11:00:00 +0100;Sunday;286;4;cloudy;
Ludgeristraße, Münster;2020-01-12 12:00:00 +0100;Sunday;371;4;cloudy;
Ludgeristraße, Münster;2020-01-12 13:00:00 +0100;Sunday;381;5;cloudy;
Ludgeristraße, Münster;2020-01-12 14:00:00 +0100;Sunday;444;6;cloudy;
Ludgeristraße, Münster;2020-01-12 15:00:00 +0100;Sunday;439;6;cloudy;
Ludgeristraße, Münster;2020-01-12 16:00:00 +0100;Sunday;565;7;cloudy;
Ludgeristraße, Münster;2020-01-12 17:00:00 +0100;Sunday;508;7;cloudy;
Ludgeristraße, Münster;2020-01-12 18:00:00 +0100;Sunday;309;7;cloudy;
Ludgeristraße, Münster;2020-01-12 19:00:00 +0100;Sunday;216;8;rain;
Ludgeristraße, Münster;2020-01-12 20:00:00 +0100;Sunday;144;8;rain;
Ludgeristraße, Münster;2020-01-12 21:00:00 +0100;Sunday;126;8;rain;
Ludgeristraße, Münster;2020-01-12 22:00:00 +0100;Sunday;80;8;rain;
Ludgeristraße, Münster;2020-01-12 23:00:00 +0100;Sunday;11;8;rain;
Ludgeristraße, Münster;2020-01-13 00:00:00 +0100;Monday;13;8;rain;
Ludgeristraße, Münster;2020-01-13 01:00:00 +0100;Monday;8;7;rain;
Ludgeristraße, Münster;2020-01-13 02:00:00 +0100;Monday;7;7;rain;
Ludgeristraße, Münster;2020-01-13 03:00:00 +0100;Monday;6;7;rain;
Ludgeristraße, Münster;2020-01-13 04:00:00 +0100;Monday;4;7;rain;
Ludgeristraße, Münster;2020-01-13 05:00:00 +0100;Monday;35;7;cloudy;
Ludgeristraße, Münster;2020-01-13 06:00:00 +0100;Monday;84;6;cloudy;
Ludgeristraße, Münster;2020-01-13 07:00:00 +0100;Monday;330;6;cloudy;
Ludgeristraße, Münster;2020-01-13 08:00:00 +0100;Monday;377;5;cloudy;
Ludgeristraße, Münster;2020-01-13 09:00:00 +0100;Monday;697;5;cloudy;
Ludgeristraße, Münster;2020-01-13 10:00:00 +0100;Monday;1228;5;cloudy;
Ludgeristraße, Münster;2020-01-13 11:00:00 +0100;Monday;1702;6;partly-cloudy-day;
Ludgeristraße, Münster;2020-01-13 12:00:00 +0100;Monday;2246;7;partly-cloudy-day;
