location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Alter Fischmarkt, Münster;2022-01-03 02:00:00 +0100;Monday;2;10;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-03 03:00:00 +0100;Monday;1;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-03 04:00:00 +0100;Monday;2;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-03 05:00:00 +0100;Monday;11;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-03 06:00:00 +0100;Monday;36;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-03 07:00:00 +0100;Monday;110;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-03 08:00:00 +0100;Monday;193;9;cloudy;
Alter Fischmarkt, Münster;2022-01-03 09:00:00 +0100;Monday;244;9;cloudy;
Alter Fischmarkt, Münster;2022-01-03 10:00:00 +0100;Monday;511;9;cloudy;
Alter Fischmarkt, Münster;2022-01-03 11:00:00 +0100;Monday;637;10;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-03 12:00:00 +0100;Monday;743;10;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-03 13:00:00 +0100;Monday;747;9;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-03 14:00:00 +0100;Monday;714;10;rain;
Alter Fischmarkt, Münster;2022-01-03 15:00:00 +0100;Monday;807;9;rain;
Alter Fischmarkt, Münster;2022-01-03 16:00:00 +0100;Monday;763;9;rain;
Alter Fischmarkt, Münster;2022-01-03 17:00:00 +0100;Monday;618;9;rain;
Alter Fischmarkt, Münster;2022-01-03 18:00:00 +0100;Monday;348;9;cloudy;
Alter Fischmarkt, Münster;2022-01-03 19:00:00 +0100;Monday;223;9;cloudy;
Alter Fischmarkt, Münster;2022-01-03 20:00:00 +0100;Monday;74;9;cloudy;
Alter Fischmarkt, Münster;2022-01-03 21:00:00 +0100;Monday;49;9;cloudy;
Alter Fischmarkt, Münster;2022-01-03 22:00:00 +0100;Monday;20;9;cloudy;
Alter Fischmarkt, Münster;2022-01-03 23:00:00 +0100;Monday;23;9;cloudy;
Alter Fischmarkt, Münster;2022-01-04 00:00:00 +0100;Tuesday;5;9;cloudy;
Alter Fischmarkt, Münster;2022-01-04 01:00:00 +0100;Tuesday;6;9;rain;
Alter Fischmarkt, Münster;2022-01-04 02:00:00 +0100;Tuesday;0;9;rain;
Alter Fischmarkt, Münster;2022-01-04 03:00:00 +0100;Tuesday;3;8;rain;
Alter Fischmarkt, Münster;2022-01-04 04:00:00 +0100;Tuesday;3;8;rain;
Alter Fischmarkt, Münster;2022-01-04 05:00:00 +0100;Tuesday;7;8;rain;
Alter Fischmarkt, Münster;2022-01-04 06:00:00 +0100;Tuesday;48;8;cloudy;
Alter Fischmarkt, Münster;2022-01-04 07:00:00 +0100;Tuesday;134;8;cloudy;
Alter Fischmarkt, Münster;2022-01-04 08:00:00 +0100;Tuesday;181;7;cloudy;
Alter Fischmarkt, Münster;2022-01-04 09:00:00 +0100;Tuesday;290;7;rain;
Alter Fischmarkt, Münster;2022-01-04 10:00:00 +0100;Tuesday;379;8;rain;
Alter Fischmarkt, Münster;2022-01-04 11:00:00 +0100;Tuesday;543;8;rain;
Alter Fischmarkt, Münster;2022-01-04 12:00:00 +0100;Tuesday;767;8;rain;
Alter Fischmarkt, Münster;2022-01-04 13:00:00 +0100;Tuesday;662;7;rain;
Alter Fischmarkt, Münster;2022-01-04 14:00:00 +0100;Tuesday;705;8;rain;
Alter Fischmarkt, Münster;2022-01-04 15:00:00 +0100;Tuesday;490;8;rain;
Alter Fischmarkt, Münster;2022-01-04 16:00:00 +0100;Tuesday;649;7;rain;
Alter Fischmarkt, Münster;2022-01-04 17:00:00 +0100;Tuesday;607;7;rain;
Alter Fischmarkt, Münster;2022-01-04 18:00:00 +0100;Tuesday;414;6;rain;
Alter Fischmarkt, Münster;2022-01-04 19:00:00 +0100;Tuesday;165;5;rain;
Alter Fischmarkt, Münster;2022-01-04 20:00:00 +0100;Tuesday;64;5;cloudy;
Alter Fischmarkt, Münster;2022-01-04 21:00:00 +0100;Tuesday;49;5;cloudy;
Alter Fischmarkt, Münster;2022-01-04 22:00:00 +0100;Tuesday;21;5;cloudy;
Alter Fischmarkt, Münster;2022-01-04 23:00:00 +0100;Tuesday;15;4;cloudy;
Alter Fischmarkt, Münster;2022-01-05 00:00:00 +0100;Wednesday;2;4;cloudy;
Alter Fischmarkt, Münster;2022-01-05 01:00:00 +0100;Wednesday;6;4;cloudy;
Alter Fischmarkt, Münster;2022-01-05 02:00:00 +0100;Wednesday;1;4;cloudy;
Alter Fischmarkt, Münster;2022-01-05 03:00:00 +0100;Wednesday;4;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-05 04:00:00 +0100;Wednesday;2;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-05 05:00:00 +0100;Wednesday;8;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-05 06:00:00 +0100;Wednesday;50;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-05 07:00:00 +0100;Wednesday;146;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-05 08:00:00 +0100;Wednesday;238;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-05 09:00:00 +0100;Wednesday;311;1;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-05 10:00:00 +0100;Wednesday;495;2;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-05 11:00:00 +0100;Wednesday;535;2;rain;
Alter Fischmarkt, Münster;2022-01-05 12:00:00 +0100;Wednesday;620;2;rain;
Alter Fischmarkt, Münster;2022-01-05 13:00:00 +0100;Wednesday;693;3;rain;
Alter Fischmarkt, Münster;2022-01-05 14:00:00 +0100;Wednesday;587;4;rain;
Alter Fischmarkt, Münster;2022-01-05 15:00:00 +0100;Wednesday;614;6;rain;
Alter Fischmarkt, Münster;2022-01-05 16:00:00 +0100;Wednesday;593;6;rain;
Alter Fischmarkt, Münster;2022-01-05 17:00:00 +0100;Wednesday;450;6;rain;
Alter Fischmarkt, Münster;2022-01-05 18:00:00 +0100;Wednesday;293;5;rain;
Alter Fischmarkt, Münster;2022-01-05 19:00:00 +0100;Wednesday;164;5;rain;
Alter Fischmarkt, Münster;2022-01-05 20:00:00 +0100;Wednesday;80;5;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-05 21:00:00 +0100;Wednesday;78;5;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-05 22:00:00 +0100;Wednesday;37;5;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-05 23:00:00 +0100;Wednesday;24;4;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 00:00:00 +0100;Thursday;9;4;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 01:00:00 +0100;Thursday;7;4;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 02:00:00 +0100;Thursday;5;4;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 03:00:00 +0100;Thursday;5;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 04:00:00 +0100;Thursday;2;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 05:00:00 +0100;Thursday;10;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 06:00:00 +0100;Thursday;41;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 07:00:00 +0100;Thursday;89;2;clear-night;
Alter Fischmarkt, Münster;2022-01-06 08:00:00 +0100;Thursday;163;2;clear-night;
Alter Fischmarkt, Münster;2022-01-06 09:00:00 +0100;Thursday;248;1;clear-day;
Alter Fischmarkt, Münster;2022-01-06 10:00:00 +0100;Thursday;405;2;clear-day;
Alter Fischmarkt, Münster;2022-01-06 11:00:00 +0100;Thursday;592;3;clear-day;
Alter Fischmarkt, Münster;2022-01-06 12:00:00 +0100;Thursday;854;4;clear-day;
Alter Fischmarkt, Münster;2022-01-06 13:00:00 +0100;Thursday;894;4;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-06 14:00:00 +0100;Thursday;828;5;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-06 15:00:00 +0100;Thursday;901;5;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-06 16:00:00 +0100;Thursday;809;4;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-06 17:00:00 +0100;Thursday;615;3;clear-night;
Alter Fischmarkt, Münster;2022-01-06 18:00:00 +0100;Thursday;392;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 19:00:00 +0100;Thursday;198;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 20:00:00 +0100;Thursday;90;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 21:00:00 +0100;Thursday;57;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-06 22:00:00 +0100;Thursday;36;3;cloudy;
Alter Fischmarkt, Münster;2022-01-06 23:00:00 +0100;Thursday;24;3;cloudy;
Alter Fischmarkt, Münster;2022-01-07 00:00:00 +0100;Friday;12;2;cloudy;
Alter Fischmarkt, Münster;2022-01-07 01:00:00 +0100;Friday;2;2;cloudy;
Alter Fischmarkt, Münster;2022-01-07 02:00:00 +0100;Friday;9;2;cloudy;
Alter Fischmarkt, Münster;2022-01-07 03:00:00 +0100;Friday;4;2;cloudy;
Alter Fischmarkt, Münster;2022-01-07 04:00:00 +0100;Friday;3;2;cloudy;
Alter Fischmarkt, Münster;2022-01-07 05:00:00 +0100;Friday;16;1;cloudy;
Alter Fischmarkt, Münster;2022-01-07 06:00:00 +0100;Friday;30;1;fog;
Alter Fischmarkt, Münster;2022-01-07 07:00:00 +0100;Friday;92;1;cloudy;
Alter Fischmarkt, Münster;2022-01-07 08:00:00 +0100;Friday;165;1;rain;
Alter Fischmarkt, Münster;2022-01-07 09:00:00 +0100;Friday;258;1;rain;
Alter Fischmarkt, Münster;2022-01-07 10:00:00 +0100;Friday;399;2;rain;
Alter Fischmarkt, Münster;2022-01-07 11:00:00 +0100;Friday;526;2;rain;
Alter Fischmarkt, Münster;2022-01-07 12:00:00 +0100;Friday;635;3;cloudy;
Alter Fischmarkt, Münster;2022-01-07 13:00:00 +0100;Friday;763;4;cloudy;
Alter Fischmarkt, Münster;2022-01-07 14:00:00 +0100;Friday;731;4;cloudy;
Alter Fischmarkt, Münster;2022-01-07 15:00:00 +0100;Friday;758;4;cloudy;
Alter Fischmarkt, Münster;2022-01-07 16:00:00 +0100;Friday;732;4;rain;
Alter Fischmarkt, Münster;2022-01-07 17:00:00 +0100;Friday;649;4;cloudy;
Alter Fischmarkt, Münster;2022-01-07 18:00:00 +0100;Friday;354;4;cloudy;
Alter Fischmarkt, Münster;2022-01-07 19:00:00 +0100;Friday;135;4;cloudy;
Alter Fischmarkt, Münster;2022-01-07 20:00:00 +0100;Friday;112;4;cloudy;
Alter Fischmarkt, Münster;2022-01-07 21:00:00 +0100;Friday;88;3;cloudy;
Alter Fischmarkt, Münster;2022-01-07 22:00:00 +0100;Friday;48;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-07 23:00:00 +0100;Friday;31;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 00:00:00 +0100;Saturday;41;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 01:00:00 +0100;Saturday;29;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 02:00:00 +0100;Saturday;37;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 03:00:00 +0100;Saturday;20;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 04:00:00 +0100;Saturday;2;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 05:00:00 +0100;Saturday;14;1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 06:00:00 +0100;Saturday;48;1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 07:00:00 +0100;Saturday;58;1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 08:00:00 +0100;Saturday;160;0;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-08 09:00:00 +0100;Saturday;323;0;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-08 10:00:00 +0100;Saturday;567;1;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-08 11:00:00 +0100;Saturday;974;1;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-08 12:00:00 +0100;Saturday;1145;2;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-08 13:00:00 +0100;Saturday;1166;3;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-08 14:00:00 +0100;Saturday;1212;3;cloudy;
Alter Fischmarkt, Münster;2022-01-08 15:00:00 +0100;Saturday;1016;4;cloudy;
Alter Fischmarkt, Münster;2022-01-08 16:00:00 +0100;Saturday;898;3;rain;
Alter Fischmarkt, Münster;2022-01-08 17:00:00 +0100;Saturday;592;3;rain;
Alter Fischmarkt, Münster;2022-01-08 18:00:00 +0100;Saturday;325;3;rain;
Alter Fischmarkt, Münster;2022-01-08 19:00:00 +0100;Saturday;182;3;rain;
Alter Fischmarkt, Münster;2022-01-08 20:00:00 +0100;Saturday;108;3;rain;
Alter Fischmarkt, Münster;2022-01-08 21:00:00 +0100;Saturday;80;4;rain;
Alter Fischmarkt, Münster;2022-01-08 22:00:00 +0100;Saturday;93;4;rain;
Alter Fischmarkt, Münster;2022-01-08 23:00:00 +0100;Saturday;48;4;rain;
Alter Fischmarkt, Münster;2022-01-09 00:00:00 +0100;Sunday;49;4;rain;
Alter Fischmarkt, Münster;2022-01-09 01:00:00 +0100;Sunday;34;4;rain;
Alter Fischmarkt, Münster;2022-01-09 02:00:00 +0100;Sunday;25;4;rain;
Alter Fischmarkt, Münster;2022-01-09 03:00:00 +0100;Sunday;49;4;rain;
Alter Fischmarkt, Münster;2022-01-09 04:00:00 +0100;Sunday;30;3;rain;
Alter Fischmarkt, Münster;2022-01-09 05:00:00 +0100;Sunday;8;4;rain;
Alter Fischmarkt, Münster;2022-01-09 06:00:00 +0100;Sunday;1;5;rain;
Alter Fischmarkt, Münster;2022-01-09 07:00:00 +0100;Sunday;10;6;rain;
Alter Fischmarkt, Münster;2022-01-09 08:00:00 +0100;Sunday;18;6;rain;
Alter Fischmarkt, Münster;2022-01-09 09:00:00 +0100;Sunday;41;5;rain;
Alter Fischmarkt, Münster;2022-01-09 10:00:00 +0100;Sunday;52;5;cloudy;
Alter Fischmarkt, Münster;2022-01-09 11:00:00 +0100;Sunday;154;5;cloudy;
Alter Fischmarkt, Münster;2022-01-09 12:00:00 +0100;Sunday;158;5;rain;
Alter Fischmarkt, Münster;2022-01-09 13:00:00 +0100;Sunday;199;5;rain;
Alter Fischmarkt, Münster;2022-01-09 14:00:00 +0100;Sunday;237;5;rain;
Alter Fischmarkt, Münster;2022-01-09 15:00:00 +0100;Sunday;284;5;cloudy;
Alter Fischmarkt, Münster;2022-01-09 16:00:00 +0100;Sunday;274;5;cloudy;
Alter Fischmarkt, Münster;2022-01-09 17:00:00 +0100;Sunday;218;5;cloudy;
Alter Fischmarkt, Münster;2022-01-09 18:00:00 +0100;Sunday;103;5;cloudy;
Alter Fischmarkt, Münster;2022-01-09 19:00:00 +0100;Sunday;46;4;cloudy;
Alter Fischmarkt, Münster;2022-01-09 20:00:00 +0100;Sunday;48;4;cloudy;
Alter Fischmarkt, Münster;2022-01-09 21:00:00 +0100;Sunday;33;4;cloudy;
Alter Fischmarkt, Münster;2022-01-09 22:00:00 +0100;Sunday;16;3;cloudy;
Alter Fischmarkt, Münster;2022-01-09 23:00:00 +0100;Sunday;7;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 00:00:00 +0100;Monday;9;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 01:00:00 +0100;Monday;1;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 02:00:00 +0100;Monday;1;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 03:00:00 +0100;Monday;5;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 04:00:00 +0100;Monday;9;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 05:00:00 +0100;Monday;9;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 06:00:00 +0100;Monday;53;1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 07:00:00 +0100;Monday;142;1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 08:00:00 +0100;Monday;238;0;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 09:00:00 +0100;Monday;311;0;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-10 10:00:00 +0100;Monday;411;0;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-10 11:00:00 +0100;Monday;441;1;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-10 12:00:00 +0100;Monday;463;2;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-10 13:00:00 +0100;Monday;517;3;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-10 14:00:00 +0100;Monday;488;4;clear-day;
Alter Fischmarkt, Münster;2022-01-10 15:00:00 +0100;Monday;482;5;clear-day;
Alter Fischmarkt, Münster;2022-01-10 16:00:00 +0100;Monday;535;4;clear-day;
Alter Fischmarkt, Münster;2022-01-10 17:00:00 +0100;Monday;511;3;clear-night;
Alter Fischmarkt, Münster;2022-01-10 18:00:00 +0100;Monday;437;2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-10 19:00:00 +0100;Monday;339;1;clear-night;
Alter Fischmarkt, Münster;2022-01-10 20:00:00 +0100;Monday;67;1;clear-night;
Alter Fischmarkt, Münster;2022-01-10 21:00:00 +0100;Monday;30;1;clear-night;
Alter Fischmarkt, Münster;2022-01-10 22:00:00 +0100;Monday;26;0;clear-night;
Alter Fischmarkt, Münster;2022-01-10 23:00:00 +0100;Monday;5;0;clear-night;
Alter Fischmarkt, Münster;2022-01-11 00:00:00 +0100;Tuesday;3;0;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 01:00:00 +0100;Tuesday;4;-1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 02:00:00 +0100;Tuesday;0;-1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 03:00:00 +0100;Tuesday;0;-1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 04:00:00 +0100;Tuesday;2;-1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 05:00:00 +0100;Tuesday;9;-2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 06:00:00 +0100;Tuesday;37;-2;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 07:00:00 +0100;Tuesday;142;-3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 08:00:00 +0100;Tuesday;243;-3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 09:00:00 +0100;Tuesday;294;-3;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-11 10:00:00 +0100;Tuesday;361;-2;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-11 11:00:00 +0100;Tuesday;422;-1;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-11 12:00:00 +0100;Tuesday;497;0;clear-day;
Alter Fischmarkt, Münster;2022-01-11 13:00:00 +0100;Tuesday;623;2;clear-day;
Alter Fischmarkt, Münster;2022-01-11 14:00:00 +0100;Tuesday;550;3;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-11 15:00:00 +0100;Tuesday;521;4;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-11 16:00:00 +0100;Tuesday;497;3;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-11 17:00:00 +0100;Tuesday;441;2;cloudy;
Alter Fischmarkt, Münster;2022-01-11 18:00:00 +0100;Tuesday;289;1;cloudy;
Alter Fischmarkt, Münster;2022-01-11 19:00:00 +0100;Tuesday;157;1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-11 20:00:00 +0100;Tuesday;85;1;cloudy;
Alter Fischmarkt, Münster;2022-01-11 21:00:00 +0100;Tuesday;42;1;cloudy;
Alter Fischmarkt, Münster;2022-01-11 22:00:00 +0100;Tuesday;44;0;cloudy;
Alter Fischmarkt, Münster;2022-01-11 23:00:00 +0100;Tuesday;18;0;cloudy;
Alter Fischmarkt, Münster;2022-01-12 00:00:00 +0100;Wednesday;3;0;cloudy;
Alter Fischmarkt, Münster;2022-01-12 01:00:00 +0100;Wednesday;4;1;cloudy;
Alter Fischmarkt, Münster;2022-01-12 02:00:00 +0100;Wednesday;0;1;cloudy;
Alter Fischmarkt, Münster;2022-01-12 03:00:00 +0100;Wednesday;4;2;cloudy;
Alter Fischmarkt, Münster;2022-01-12 04:00:00 +0100;Wednesday;2;2;cloudy;
Alter Fischmarkt, Münster;2022-01-12 05:00:00 +0100;Wednesday;15;1;cloudy;
Alter Fischmarkt, Münster;2022-01-12 06:00:00 +0100;Wednesday;67;1;cloudy;
Alter Fischmarkt, Münster;2022-01-12 07:00:00 +0100;Wednesday;165;1;cloudy;
Alter Fischmarkt, Münster;2022-01-12 08:00:00 +0100;Wednesday;327;1;cloudy;
Alter Fischmarkt, Münster;2022-01-12 09:00:00 +0100;Wednesday;383;1;cloudy;
Alter Fischmarkt, Münster;2022-01-12 10:00:00 +0100;Wednesday;557;1;cloudy;
Alter Fischmarkt, Münster;2022-01-12 11:00:00 +0100;Wednesday;584;2;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-12 12:00:00 +0100;Wednesday;649;2;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-12 13:00:00 +0100;Wednesday;602;3;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-12 14:00:00 +0100;Wednesday;518;4;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-12 15:00:00 +0100;Wednesday;524;4;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-12 16:00:00 +0100;Wednesday;480;4;partly-cloudy-day;
Alter Fischmarkt, Münster;2022-01-12 17:00:00 +0100;Wednesday;391;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-12 18:00:00 +0100;Wednesday;285;3;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-12 19:00:00 +0100;Wednesday;144;2;clear-night;
Alter Fischmarkt, Münster;2022-01-12 20:00:00 +0100;Wednesday;67;1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-12 21:00:00 +0100;Wednesday;74;1;partly-cloudy-night;
Alter Fischmarkt, Münster;2022-01-12 22:00:00 +0100;Wednesday;32;1;partly-cloudy-night;
