location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Ludgeristraße, Münster;2023-01-03 12:00:00 +0100;Tuesday;3620;7;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-03 13:00:00 +0100;Tuesday;3951;8;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-03 14:00:00 +0100;Tuesday;4245;9;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-03 15:00:00 +0100;Tuesday;4273;9;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-03 16:00:00 +0100;Tuesday;4302;9;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-03 17:00:00 +0100;Tuesday;3418;8;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-03 18:00:00 +0100;Tuesday;2442;7;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-03 19:00:00 +0100;Tuesday;1131;7;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-03 20:00:00 +0100;Tuesday;351;6;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-03 21:00:00 +0100;Tuesday;188;6;cloudy;
Ludgeristraße, Münster;2023-01-03 22:00:00 +0100;Tuesday;90;6;cloudy;
Ludgeristraße, Münster;2023-01-03 23:00:00 +0100;Tuesday;73;6;cloudy;
Ludgeristraße, Münster;2023-01-04 00:00:00 +0100;Wednesday;12;6;cloudy;
Ludgeristraße, Münster;2023-01-04 01:00:00 +0100;Wednesday;6;7;cloudy;
Ludgeristraße, Münster;2023-01-04 02:00:00 +0100;Wednesday;4;8;wind;
Ludgeristraße, Münster;2023-01-04 03:00:00 +0100;Wednesday;4;8;rain;
Ludgeristraße, Münster;2023-01-04 04:00:00 +0100;Wednesday;12;8;rain;
Ludgeristraße, Münster;2023-01-04 05:00:00 +0100;Wednesday;29;8;rain;
Ludgeristraße, Münster;2023-01-04 06:00:00 +0100;Wednesday;67;9;rain;
Ludgeristraße, Münster;2023-01-04 07:00:00 +0100;Wednesday;196;9;rain;
Ludgeristraße, Münster;2023-01-04 08:00:00 +0100;Wednesday;248;10;rain;
Ludgeristraße, Münster;2023-01-04 09:00:00 +0100;Wednesday;521;10;rain;
Ludgeristraße, Münster;2023-01-04 10:00:00 +0100;Wednesday;1015;10;rain;
Ludgeristraße, Münster;2023-01-04 11:00:00 +0100;Wednesday;1556;10;rain;
Ludgeristraße, Münster;2023-01-04 12:00:00 +0100;Wednesday;2228;10;rain;
Ludgeristraße, Münster;2023-01-04 13:00:00 +0100;Wednesday;2658;10;rain;
Ludgeristraße, Münster;2023-01-04 14:00:00 +0100;Wednesday;2888;11;rain;
Ludgeristraße, Münster;2023-01-04 15:00:00 +0100;Wednesday;3048;12;rain;
Ludgeristraße, Münster;2023-01-04 16:00:00 +0100;Wednesday;3182;12;rain;
Ludgeristraße, Münster;2023-01-04 17:00:00 +0100;Wednesday;2918;12;rain;
Ludgeristraße, Münster;2023-01-04 18:00:00 +0100;Wednesday;1999;12;rain;
Ludgeristraße, Münster;2023-01-04 19:00:00 +0100;Wednesday;1006;12;rain;
Ludgeristraße, Münster;2023-01-04 20:00:00 +0100;Wednesday;326;11;rain;
Ludgeristraße, Münster;2023-01-04 21:00:00 +0100;Wednesday;149;11;rain;
Ludgeristraße, Münster;2023-01-04 22:00:00 +0100;Wednesday;121;11;rain;
Ludgeristraße, Münster;2023-01-04 23:00:00 +0100;Wednesday;102;11;rain;
Ludgeristraße, Münster;2023-01-05 00:00:00 +0100;Thursday;53;10;rain;
Ludgeristraße, Münster;2023-01-05 01:00:00 +0100;Thursday;48;10;rain;
Ludgeristraße, Münster;2023-01-05 02:00:00 +0100;Thursday;34;10;cloudy;
Ludgeristraße, Münster;2023-01-05 03:00:00 +0100;Thursday;25;10;cloudy;
Ludgeristraße, Münster;2023-01-05 04:00:00 +0100;Thursday;19;10;cloudy;
Ludgeristraße, Münster;2023-01-05 05:00:00 +0100;Thursday;27;10;cloudy;
Ludgeristraße, Münster;2023-01-05 06:00:00 +0100;Thursday;47;10;cloudy;
Ludgeristraße, Münster;2023-01-05 07:00:00 +0100;Thursday;198;10;cloudy;
Ludgeristraße, Münster;2023-01-05 08:00:00 +0100;Thursday;279;9;cloudy;
Ludgeristraße, Münster;2023-01-05 09:00:00 +0100;Thursday;465;9;cloudy;
Ludgeristraße, Münster;2023-01-05 10:00:00 +0100;Thursday;1177;9;cloudy;
Ludgeristraße, Münster;2023-01-05 11:00:00 +0100;Thursday;2294;9;cloudy;
Ludgeristraße, Münster;2023-01-05 12:00:00 +0100;Thursday;2662;10;cloudy;
Ludgeristraße, Münster;2023-01-05 13:00:00 +0100;Thursday;3473;10;cloudy;
Ludgeristraße, Münster;2023-01-05 14:00:00 +0100;Thursday;3407;10;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-05 15:00:00 +0100;Thursday;3882;11;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-05 16:00:00 +0100;Thursday;3867;10;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-05 17:00:00 +0100;Thursday;3161;9;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-05 18:00:00 +0100;Thursday;2292;9;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-05 19:00:00 +0100;Thursday;1212;9;cloudy;
Ludgeristraße, Münster;2023-01-05 20:00:00 +0100;Thursday;312;9;cloudy;
Ludgeristraße, Münster;2023-01-05 21:00:00 +0100;Thursday;198;9;cloudy;
Ludgeristraße, Münster;2023-01-05 22:00:00 +0100;Thursday;127;9;cloudy;
Ludgeristraße, Münster;2023-01-05 23:00:00 +0100;Thursday;58;9;cloudy;
Ludgeristraße, Münster;2023-01-06 00:00:00 +0100;Friday;34;9;rain;
Ludgeristraße, Münster;2023-01-06 01:00:00 +0100;Friday;10;10;cloudy;
Ludgeristraße, Münster;2023-01-06 02:00:00 +0100;Friday;15;10;cloudy;
Ludgeristraße, Münster;2023-01-06 03:00:00 +0100;Friday;6;10;cloudy;
Ludgeristraße, Münster;2023-01-06 04:00:00 +0100;Friday;17;9;cloudy;
Ludgeristraße, Münster;2023-01-06 05:00:00 +0100;Friday;18;10;cloudy;
Ludgeristraße, Münster;2023-01-06 06:00:00 +0100;Friday;105;10;cloudy;
Ludgeristraße, Münster;2023-01-06 07:00:00 +0100;Friday;187;10;cloudy;
Ludgeristraße, Münster;2023-01-06 08:00:00 +0100;Friday;306;9;cloudy;
Ludgeristraße, Münster;2023-01-06 09:00:00 +0100;Friday;530;9;rain;
Ludgeristraße, Münster;2023-01-06 10:00:00 +0100;Friday;1299;10;rain;
Ludgeristraße, Münster;2023-01-06 11:00:00 +0100;Friday;2076;10;rain;
Ludgeristraße, Münster;2023-01-06 12:00:00 +0100;Friday;2873;11;rain;
Ludgeristraße, Münster;2023-01-06 13:00:00 +0100;Friday;3044;10;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-06 14:00:00 +0100;Friday;3428;10;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-06 15:00:00 +0100;Friday;4012;11;cloudy;
Ludgeristraße, Münster;2023-01-06 16:00:00 +0100;Friday;4391;10;cloudy;
Ludgeristraße, Münster;2023-01-06 17:00:00 +0100;Friday;3764;10;cloudy;
Ludgeristraße, Münster;2023-01-06 18:00:00 +0100;Friday;2639;9;cloudy;
Ludgeristraße, Münster;2023-01-06 19:00:00 +0100;Friday;1496;9;cloudy;
Ludgeristraße, Münster;2023-01-06 20:00:00 +0100;Friday;529;9;cloudy;
Ludgeristraße, Münster;2023-01-06 21:00:00 +0100;Friday;355;9;rain;
Ludgeristraße, Münster;2023-01-06 22:00:00 +0100;Friday;234;10;rain;
Ludgeristraße, Münster;2023-01-06 23:00:00 +0100;Friday;157;10;rain;
Ludgeristraße, Münster;2023-01-07 00:00:00 +0100;Saturday;123;11;cloudy;
Ludgeristraße, Münster;2023-01-07 01:00:00 +0100;Saturday;92;11;cloudy;
Ludgeristraße, Münster;2023-01-07 02:00:00 +0100;Saturday;53;11;cloudy;
Ludgeristraße, Münster;2023-01-07 03:00:00 +0100;Saturday;53;11;cloudy;
Ludgeristraße, Münster;2023-01-07 04:00:00 +0100;Saturday;30;11;cloudy;
Ludgeristraße, Münster;2023-01-07 05:00:00 +0100;Saturday;17;11;cloudy;
Ludgeristraße, Münster;2023-01-07 06:00:00 +0100;Saturday;35;10;cloudy;
Ludgeristraße, Münster;2023-01-07 07:00:00 +0100;Saturday;77;10;cloudy;
Ludgeristraße, Münster;2023-01-07 08:00:00 +0100;Saturday;177;8;cloudy;
Ludgeristraße, Münster;2023-01-07 09:00:00 +0100;Saturday;533;9;cloudy;
Ludgeristraße, Münster;2023-01-07 10:00:00 +0100;Saturday;1993;9;cloudy;
Ludgeristraße, Münster;2023-01-07 11:00:00 +0100;Saturday;3954;9;cloudy;
Ludgeristraße, Münster;2023-01-07 12:00:00 +0100;Saturday;5226;10;cloudy;
Ludgeristraße, Münster;2023-01-07 13:00:00 +0100;Saturday;6068;10;cloudy;
Ludgeristraße, Münster;2023-01-07 14:00:00 +0100;Saturday;6509;10;cloudy;
Ludgeristraße, Münster;2023-01-07 15:00:00 +0100;Saturday;6413;10;cloudy;
Ludgeristraße, Münster;2023-01-07 16:00:00 +0100;Saturday;6175;10;cloudy;
Ludgeristraße, Münster;2023-01-07 17:00:00 +0100;Saturday;4876;9;cloudy;
Ludgeristraße, Münster;2023-01-07 18:00:00 +0100;Saturday;3170;9;cloudy;
Ludgeristraße, Münster;2023-01-07 19:00:00 +0100;Saturday;1578;8;cloudy;
Ludgeristraße, Münster;2023-01-07 20:00:00 +0100;Saturday;633;8;cloudy;
Ludgeristraße, Münster;2023-01-07 21:00:00 +0100;Saturday;396;9;cloudy;
Ludgeristraße, Münster;2023-01-07 22:00:00 +0100;Saturday;277;9;cloudy;
Ludgeristraße, Münster;2023-01-07 23:00:00 +0100;Saturday;173;9;rain;
Ludgeristraße, Münster;2023-01-08 00:00:00 +0100;Sunday;136;10;cloudy;
Ludgeristraße, Münster;2023-01-08 01:00:00 +0100;Sunday;66;10;cloudy;
Ludgeristraße, Münster;2023-01-08 02:00:00 +0100;Sunday;89;10;cloudy;
Ludgeristraße, Münster;2023-01-08 03:00:00 +0100;Sunday;40;10;cloudy;
Ludgeristraße, Münster;2023-01-08 04:00:00 +0100;Sunday;16;10;cloudy;
Ludgeristraße, Münster;2023-01-08 05:00:00 +0100;Sunday;13;10;rain;
Ludgeristraße, Münster;2023-01-08 06:00:00 +0100;Sunday;10;10;rain;
Ludgeristraße, Münster;2023-01-08 07:00:00 +0100;Sunday;16;10;rain;
Ludgeristraße, Münster;2023-01-08 08:00:00 +0100;Sunday;35;9;rain;
Ludgeristraße, Münster;2023-01-08 09:00:00 +0100;Sunday;69;9;cloudy;
Ludgeristraße, Münster;2023-01-08 10:00:00 +0100;Sunday;149;9;cloudy;
Ludgeristraße, Münster;2023-01-08 11:00:00 +0100;Sunday;268;9;cloudy;
Ludgeristraße, Münster;2023-01-08 12:00:00 +0100;Sunday;406;10;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-08 13:00:00 +0100;Sunday;644;9;cloudy;
Ludgeristraße, Münster;2023-01-08 14:00:00 +0100;Sunday;492;10;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-08 15:00:00 +0100;Sunday;703;10;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-08 16:00:00 +0100;Sunday;694;9;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-08 17:00:00 +0100;Sunday;542;9;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-08 18:00:00 +0100;Sunday;309;8;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-08 19:00:00 +0100;Sunday;191;8;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-08 20:00:00 +0100;Sunday;195;8;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-08 21:00:00 +0100;Sunday;97;8;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-08 22:00:00 +0100;Sunday;43;8;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-08 23:00:00 +0100;Sunday;61;8;cloudy;
Ludgeristraße, Münster;2023-01-09 00:00:00 +0100;Monday;11;8;cloudy;
Ludgeristraße, Münster;2023-01-09 01:00:00 +0100;Monday;6;8;rain;
Ludgeristraße, Münster;2023-01-09 02:00:00 +0100;Monday;13;8;rain;
Ludgeristraße, Münster;2023-01-09 03:00:00 +0100;Monday;1;8;rain;
Ludgeristraße, Münster;2023-01-09 04:00:00 +0100;Monday;11;8;rain;
Ludgeristraße, Münster;2023-01-09 05:00:00 +0100;Monday;21;8;rain;
Ludgeristraße, Münster;2023-01-09 06:00:00 +0100;Monday;82;7;rain;
Ludgeristraße, Münster;2023-01-09 07:00:00 +0100;Monday;251;7;rain;
Ludgeristraße, Münster;2023-01-09 08:00:00 +0100;Monday;372;7;cloudy;
Ludgeristraße, Münster;2023-01-09 09:00:00 +0100;Monday;562;7;cloudy;
Ludgeristraße, Münster;2023-01-09 10:00:00 +0100;Monday;1015;7;rain;
Ludgeristraße, Münster;2023-01-09 11:00:00 +0100;Monday;1351;7;rain;
Ludgeristraße, Münster;2023-01-09 12:00:00 +0100;Monday;1566;7;rain;
Ludgeristraße, Münster;2023-01-09 13:00:00 +0100;Monday;1832;7;rain;
Ludgeristraße, Münster;2023-01-09 14:00:00 +0100;Monday;1784;7;rain;
Ludgeristraße, Münster;2023-01-09 15:00:00 +0100;Monday;1557;7;rain;
Ludgeristraße, Münster;2023-01-09 16:00:00 +0100;Monday;1977;7;rain;
Ludgeristraße, Münster;2023-01-09 17:00:00 +0100;Monday;1493;7;rain;
Ludgeristraße, Münster;2023-01-09 18:00:00 +0100;Monday;1204;7;rain;
Ludgeristraße, Münster;2023-01-09 19:00:00 +0100;Monday;607;7;rain;
Ludgeristraße, Münster;2023-01-09 20:00:00 +0100;Monday;227;7;cloudy;
Ludgeristraße, Münster;2023-01-09 21:00:00 +0100;Monday;141;7;cloudy;
Ludgeristraße, Münster;2023-01-09 22:00:00 +0100;Monday;84;7;cloudy;
Ludgeristraße, Münster;2023-01-09 23:00:00 +0100;Monday;29;7;cloudy;
Ludgeristraße, Münster;2023-01-10 00:00:00 +0100;Tuesday;13;6;cloudy;
Ludgeristraße, Münster;2023-01-10 01:00:00 +0100;Tuesday;5;6;cloudy;
Ludgeristraße, Münster;2023-01-10 02:00:00 +0100;Tuesday;15;6;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-10 03:00:00 +0100;Tuesday;1;6;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-10 04:00:00 +0100;Tuesday;9;5;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-10 05:00:00 +0100;Tuesday;21;5;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-10 06:00:00 +0100;Tuesday;68;5;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-10 07:00:00 +0100;Tuesday;321;6;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-10 08:00:00 +0100;Tuesday;338;5;cloudy;
Ludgeristraße, Münster;2023-01-10 09:00:00 +0100;Tuesday;544;5;cloudy;
Ludgeristraße, Münster;2023-01-10 10:00:00 +0100;Tuesday;1040;5;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-10 11:00:00 +0100;Tuesday;1553;5;cloudy;
Ludgeristraße, Münster;2023-01-10 12:00:00 +0100;Tuesday;2006;6;cloudy;
Ludgeristraße, Münster;2023-01-10 13:00:00 +0100;Tuesday;2163;6;cloudy;
Ludgeristraße, Münster;2023-01-10 14:00:00 +0100;Tuesday;2136;6;cloudy;
Ludgeristraße, Münster;2023-01-10 15:00:00 +0100;Tuesday;2075;7;cloudy;
Ludgeristraße, Münster;2023-01-10 16:00:00 +0100;Tuesday;2207;7;cloudy;
Ludgeristraße, Münster;2023-01-10 17:00:00 +0100;Tuesday;2015;7;cloudy;
Ludgeristraße, Münster;2023-01-10 18:00:00 +0100;Tuesday;1361;7;cloudy;
Ludgeristraße, Münster;2023-01-10 19:00:00 +0100;Tuesday;559;7;rain;
Ludgeristraße, Münster;2023-01-10 20:00:00 +0100;Tuesday;164;6;rain;
Ludgeristraße, Münster;2023-01-10 21:00:00 +0100;Tuesday;142;6;rain;
Ludgeristraße, Münster;2023-01-10 22:00:00 +0100;Tuesday;80;7;rain;
Ludgeristraße, Münster;2023-01-10 23:00:00 +0100;Tuesday;28;7;rain;
Ludgeristraße, Münster;2023-01-11 00:00:00 +0100;Wednesday;14;7;rain;
Ludgeristraße, Münster;2023-01-11 01:00:00 +0100;Wednesday;8;8;rain;
Ludgeristraße, Münster;2023-01-11 02:00:00 +0100;Wednesday;4;8;wind;
Ludgeristraße, Münster;2023-01-11 03:00:00 +0100;Wednesday;2;9;wind;
Ludgeristraße, Münster;2023-01-11 04:00:00 +0100;Wednesday;37;9;rain;
Ludgeristraße, Münster;2023-01-11 05:00:00 +0100;Wednesday;26;9;rain;
Ludgeristraße, Münster;2023-01-11 06:00:00 +0100;Wednesday;82;10;rain;
Ludgeristraße, Münster;2023-01-11 07:00:00 +0100;Wednesday;217;10;rain;
Ludgeristraße, Münster;2023-01-11 08:00:00 +0100;Wednesday;348;11;rain;
Ludgeristraße, Münster;2023-01-11 09:00:00 +0100;Wednesday;518;11;rain;
Ludgeristraße, Münster;2023-01-11 10:00:00 +0100;Wednesday;1032;10;rain;
Ludgeristraße, Münster;2023-01-11 11:00:00 +0100;Wednesday;1684;10;rain;
Ludgeristraße, Münster;2023-01-11 12:00:00 +0100;Wednesday;2159;9;rain;
Ludgeristraße, Münster;2023-01-11 13:00:00 +0100;Wednesday;2246;9;rain;
Ludgeristraße, Münster;2023-01-11 14:00:00 +0100;Wednesday;2221;9;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-11 15:00:00 +0100;Wednesday;2157;9;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-11 16:00:00 +0100;Wednesday;2360;8;partly-cloudy-day;
Ludgeristraße, Münster;2023-01-11 17:00:00 +0100;Wednesday;2147;8;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-11 18:00:00 +0100;Wednesday;1577;8;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-11 19:00:00 +0100;Wednesday;910;9;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-11 20:00:00 +0100;Wednesday;302;9;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-11 21:00:00 +0100;Wednesday;175;9;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-11 22:00:00 +0100;Wednesday;92;9;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-11 23:00:00 +0100;Wednesday;63;9;rain;
Ludgeristraße, Münster;2023-01-12 00:00:00 +0100;Thursday;18;8;rain;
Ludgeristraße, Münster;2023-01-12 01:00:00 +0100;Thursday;20;9;rain;
Ludgeristraße, Münster;2023-01-12 02:00:00 +0100;Thursday;20;9;rain;
Ludgeristraße, Münster;2023-01-12 03:00:00 +0100;Thursday;13;9;rain;
Ludgeristraße, Münster;2023-01-12 04:00:00 +0100;Thursday;19;9;rain;
Ludgeristraße, Münster;2023-01-12 05:00:00 +0100;Thursday;43;9;rain;
Ludgeristraße, Münster;2023-01-12 06:00:00 +0100;Thursday;60;9;rain;
Ludgeristraße, Münster;2023-01-12 07:00:00 +0100;Thursday;167;9;rain;
Ludgeristraße, Münster;2023-01-12 08:00:00 +0100;Thursday;318;9;rain;
Ludgeristraße, Münster;2023-01-12 09:00:00 +0100;Thursday;516;9;rain;
Ludgeristraße, Münster;2023-01-12 10:00:00 +0100;Thursday;910;9;rain;
Ludgeristraße, Münster;2023-01-12 11:00:00 +0100;Thursday;1221;9;rain;
Ludgeristraße, Münster;2023-01-12 12:00:00 +0100;Thursday;1466;9;rain;
Ludgeristraße, Münster;2023-01-12 13:00:00 +0100;Thursday;1679;9;rain;
Ludgeristraße, Münster;2023-01-12 14:00:00 +0100;Thursday;1481;9;rain;
Ludgeristraße, Münster;2023-01-12 15:00:00 +0100;Thursday;1527;10;rain;
Ludgeristraße, Münster;2023-01-12 16:00:00 +0100;Thursday;1382;10;rain;
Ludgeristraße, Münster;2023-01-12 17:00:00 +0100;Thursday;1229;10;rain;
Ludgeristraße, Münster;2023-01-12 18:00:00 +0100;Thursday;964;10;rain;
Ludgeristraße, Münster;2023-01-12 19:00:00 +0100;Thursday;406;10;rain;
Ludgeristraße, Münster;2023-01-12 20:00:00 +0100;Thursday;136;10;rain;
Ludgeristraße, Münster;2023-01-12 21:00:00 +0100;Thursday;108;10;rain;
Ludgeristraße, Münster;2023-01-12 22:00:00 +0100;Thursday;93;10;rain;
Ludgeristraße, Münster;2023-01-12 23:00:00 +0100;Thursday;65;10;rain;
Ludgeristraße, Münster;2023-01-13 00:00:00 +0100;Friday;18;10;rain;
Ludgeristraße, Münster;2023-01-13 01:00:00 +0100;Friday;19;10;rain;
Ludgeristraße, Münster;2023-01-13 02:00:00 +0100;Friday;6;10;rain;
Ludgeristraße, Münster;2023-01-13 03:00:00 +0100;Friday;5;10;rain;
Ludgeristraße, Münster;2023-01-13 04:00:00 +0100;Friday;8;9;rain;
Ludgeristraße, Münster;2023-01-13 05:00:00 +0100;Friday;31;9;rain;
Ludgeristraße, Münster;2023-01-13 06:00:00 +0100;Friday;76;9;rain;
Ludgeristraße, Münster;2023-01-13 07:00:00 +0100;Friday;207;8;rain;
Ludgeristraße, Münster;2023-01-13 08:00:00 +0100;Friday;338;8;partly-cloudy-night;
Ludgeristraße, Münster;2023-01-13 09:00:00 +0100;Friday;610;8;rain;
Ludgeristraße, Münster;2023-01-13 10:00:00 +0100;Friday;1153;7;rain;
Ludgeristraße, Münster;2023-01-13 11:00:00 +0100;Friday;1740;7;rain;
Ludgeristraße, Münster;2023-01-13 12:00:00 +0100;Friday;2057;7;rain;
Ludgeristraße, Münster;2023-01-13 13:00:00 +0100;Friday;2062;7;rain;
Ludgeristraße, Münster;2023-01-13 14:00:00 +0100;Friday;2121;7;rain;
Ludgeristraße, Münster;2023-01-13 15:00:00 +0100;Friday;2131;8;rain;
Ludgeristraße, Münster;2023-01-13 16:00:00 +0100;Friday;2516;8;rain;
Ludgeristraße, Münster;2023-01-13 17:00:00 +0100;Friday;2430;8;cloudy;
Ludgeristraße, Münster;2023-01-13 18:00:00 +0100;Friday;1887;8;rain;
