location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Alter Fischmarkt, Münster;2023-01-01 23:00:00 +0100;Sunday;17;11;rain;
Alter Fischmarkt, Münster;2023-01-02 00:00:00 +0100;Monday;5;11;rain;
Alter Fischmarkt, Münster;2023-01-02 01:00:00 +0100;Monday;1;12;rain;
Alter Fischmarkt, Münster;2023-01-02 02:00:00 +0100;Monday;4;12;rain;
Alter Fischmarkt, Münster;2023-01-02 03:00:00 +0100;Monday;0;12;rain;
Alter Fischmarkt, Münster;2023-01-02 04:00:00 +0100;Monday;1;12;rain;
Alter Fischmarkt, Münster;2023-01-02 05:00:00 +0100;Monday;9;12;rain;
Alter Fischmarkt, Münster;2023-01-02 06:00:00 +0100;Monday;29;12;rain;
Alter Fischmarkt, Münster;2023-01-02 07:00:00 +0100;Monday;69;13;rain;
Alter Fischmarkt, Münster;2023-01-02 08:00:00 +0100;Monday;127;12;rain;
Alter Fischmarkt, Münster;2023-01-02 09:00:00 +0100;Monday;178;12;rain;
Alter Fischmarkt, Münster;2023-01-02 10:00:00 +0100;Monday;305;11;rain;
Alter Fischmarkt, Münster;2023-01-02 11:00:00 +0100;Monday;616;10;rain;
Alter Fischmarkt, Münster;2023-01-02 12:00:00 +0100;Monday;841;10;rain;
Alter Fischmarkt, Münster;2023-01-02 13:00:00 +0100;Monday;825;9;rain;
Alter Fischmarkt, Münster;2023-01-02 14:00:00 +0100;Monday;952;9;cloudy;
Alter Fischmarkt, Münster;2023-01-02 15:00:00 +0100;Monday;875;9;cloudy;
Alter Fischmarkt, Münster;2023-01-02 16:00:00 +0100;Monday;958;9;rain;
Alter Fischmarkt, Münster;2023-01-02 17:00:00 +0100;Monday;658;9;rain;
Alter Fischmarkt, Münster;2023-01-02 18:00:00 +0100;Monday;346;9;rain;
Alter Fischmarkt, Münster;2023-01-02 19:00:00 +0100;Monday;147;9;rain;
Alter Fischmarkt, Münster;2023-01-02 20:00:00 +0100;Monday;101;9;rain;
Alter Fischmarkt, Münster;2023-01-02 21:00:00 +0100;Monday;67;8;rain;
Alter Fischmarkt, Münster;2023-01-02 22:00:00 +0100;Monday;47;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-02 23:00:00 +0100;Monday;26;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 00:00:00 +0100;Tuesday;9;7;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 01:00:00 +0100;Tuesday;2;7;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 02:00:00 +0100;Tuesday;0;7;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 03:00:00 +0100;Tuesday;4;6;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 04:00:00 +0100;Tuesday;1;6;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 05:00:00 +0100;Tuesday;17;6;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 06:00:00 +0100;Tuesday;31;6;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 07:00:00 +0100;Tuesday;62;5;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 08:00:00 +0100;Tuesday;194;5;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 09:00:00 +0100;Tuesday;238;4;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-03 10:00:00 +0100;Tuesday;425;5;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-03 11:00:00 +0100;Tuesday;745;6;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-03 12:00:00 +0100;Tuesday;949;7;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-03 13:00:00 +0100;Tuesday;958;8;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-03 14:00:00 +0100;Tuesday;1047;9;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-03 15:00:00 +0100;Tuesday;1061;9;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-03 16:00:00 +0100;Tuesday;1076;9;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-03 17:00:00 +0100;Tuesday;776;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 18:00:00 +0100;Tuesday;543;7;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 19:00:00 +0100;Tuesday;242;7;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 20:00:00 +0100;Tuesday;139;6;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-03 21:00:00 +0100;Tuesday;64;6;cloudy;
Alter Fischmarkt, Münster;2023-01-03 22:00:00 +0100;Tuesday;24;6;cloudy;
Alter Fischmarkt, Münster;2023-01-03 23:00:00 +0100;Tuesday;26;6;cloudy;
Alter Fischmarkt, Münster;2023-01-04 00:00:00 +0100;Wednesday;10;6;cloudy;
Alter Fischmarkt, Münster;2023-01-04 01:00:00 +0100;Wednesday;13;7;cloudy;
Alter Fischmarkt, Münster;2023-01-04 02:00:00 +0100;Wednesday;10;8;wind;
Alter Fischmarkt, Münster;2023-01-04 03:00:00 +0100;Wednesday;12;8;rain;
Alter Fischmarkt, Münster;2023-01-04 04:00:00 +0100;Wednesday;2;8;rain;
Alter Fischmarkt, Münster;2023-01-04 05:00:00 +0100;Wednesday;17;8;rain;
Alter Fischmarkt, Münster;2023-01-04 06:00:00 +0100;Wednesday;52;9;rain;
Alter Fischmarkt, Münster;2023-01-04 07:00:00 +0100;Wednesday;121;9;rain;
Alter Fischmarkt, Münster;2023-01-04 08:00:00 +0100;Wednesday;199;10;rain;
Alter Fischmarkt, Münster;2023-01-04 09:00:00 +0100;Wednesday;292;10;rain;
Alter Fischmarkt, Münster;2023-01-04 10:00:00 +0100;Wednesday;430;10;rain;
Alter Fischmarkt, Münster;2023-01-04 11:00:00 +0100;Wednesday;497;10;rain;
Alter Fischmarkt, Münster;2023-01-04 12:00:00 +0100;Wednesday;675;10;rain;
Alter Fischmarkt, Münster;2023-01-04 13:00:00 +0100;Wednesday;772;10;rain;
Alter Fischmarkt, Münster;2023-01-04 14:00:00 +0100;Wednesday;832;11;rain;
Alter Fischmarkt, Münster;2023-01-04 15:00:00 +0100;Wednesday;767;12;rain;
Alter Fischmarkt, Münster;2023-01-04 16:00:00 +0100;Wednesday;834;12;rain;
Alter Fischmarkt, Münster;2023-01-04 17:00:00 +0100;Wednesday;745;12;rain;
Alter Fischmarkt, Münster;2023-01-04 18:00:00 +0100;Wednesday;483;12;rain;
Alter Fischmarkt, Münster;2023-01-04 19:00:00 +0100;Wednesday;231;12;rain;
Alter Fischmarkt, Münster;2023-01-04 20:00:00 +0100;Wednesday;147;11;rain;
Alter Fischmarkt, Münster;2023-01-04 21:00:00 +0100;Wednesday;107;11;rain;
Alter Fischmarkt, Münster;2023-01-04 22:00:00 +0100;Wednesday;89;11;rain;
Alter Fischmarkt, Münster;2023-01-04 23:00:00 +0100;Wednesday;99;11;rain;
Alter Fischmarkt, Münster;2023-01-05 00:00:00 +0100;Thursday;62;10;rain;
Alter Fischmarkt, Münster;2023-01-05 01:00:00 +0100;Thursday;131;10;rain;
Alter Fischmarkt, Münster;2023-01-05 02:00:00 +0100;Thursday;137;10;cloudy;
Alter Fischmarkt, Münster;2023-01-05 03:00:00 +0100;Thursday;100;10;cloudy;
Alter Fischmarkt, Münster;2023-01-05 04:00:00 +0100;Thursday;25;10;cloudy;
Alter Fischmarkt, Münster;2023-01-05 05:00:00 +0100;Thursday;11;10;cloudy;
Alter Fischmarkt, Münster;2023-01-05 06:00:00 +0100;Thursday;31;10;cloudy;
Alter Fischmarkt, Münster;2023-01-05 07:00:00 +0100;Thursday;94;10;cloudy;
Alter Fischmarkt, Münster;2023-01-05 08:00:00 +0100;Thursday;209;9;cloudy;
Alter Fischmarkt, Münster;2023-01-05 09:00:00 +0100;Thursday;293;9;cloudy;
Alter Fischmarkt, Münster;2023-01-05 10:00:00 +0100;Thursday;422;9;cloudy;
Alter Fischmarkt, Münster;2023-01-05 11:00:00 +0100;Thursday;745;9;cloudy;
Alter Fischmarkt, Münster;2023-01-05 12:00:00 +0100;Thursday;753;10;cloudy;
Alter Fischmarkt, Münster;2023-01-05 13:00:00 +0100;Thursday;785;10;cloudy;
Alter Fischmarkt, Münster;2023-01-05 14:00:00 +0100;Thursday;946;10;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-05 15:00:00 +0100;Thursday;980;11;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-05 16:00:00 +0100;Thursday;881;10;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-05 17:00:00 +0100;Thursday;768;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-05 18:00:00 +0100;Thursday;514;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-05 19:00:00 +0100;Thursday;244;9;cloudy;
Alter Fischmarkt, Münster;2023-01-05 20:00:00 +0100;Thursday;119;9;cloudy;
Alter Fischmarkt, Münster;2023-01-05 21:00:00 +0100;Thursday;85;9;cloudy;
Alter Fischmarkt, Münster;2023-01-05 22:00:00 +0100;Thursday;66;9;cloudy;
Alter Fischmarkt, Münster;2023-01-05 23:00:00 +0100;Thursday;32;9;cloudy;
Alter Fischmarkt, Münster;2023-01-06 00:00:00 +0100;Friday;19;9;rain;
Alter Fischmarkt, Münster;2023-01-06 01:00:00 +0100;Friday;15;10;cloudy;
Alter Fischmarkt, Münster;2023-01-06 02:00:00 +0100;Friday;2;10;cloudy;
Alter Fischmarkt, Münster;2023-01-06 03:00:00 +0100;Friday;1;10;cloudy;
Alter Fischmarkt, Münster;2023-01-06 04:00:00 +0100;Friday;1;9;cloudy;
Alter Fischmarkt, Münster;2023-01-06 05:00:00 +0100;Friday;9;10;cloudy;
Alter Fischmarkt, Münster;2023-01-06 06:00:00 +0100;Friday;27;10;cloudy;
Alter Fischmarkt, Münster;2023-01-06 07:00:00 +0100;Friday;97;10;cloudy;
Alter Fischmarkt, Münster;2023-01-06 08:00:00 +0100;Friday;212;9;cloudy;
Alter Fischmarkt, Münster;2023-01-06 09:00:00 +0100;Friday;272;9;rain;
Alter Fischmarkt, Münster;2023-01-06 10:00:00 +0100;Friday;443;10;rain;
Alter Fischmarkt, Münster;2023-01-06 11:00:00 +0100;Friday;701;10;rain;
Alter Fischmarkt, Münster;2023-01-06 12:00:00 +0100;Friday;813;11;rain;
Alter Fischmarkt, Münster;2023-01-06 13:00:00 +0100;Friday;846;10;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-06 14:00:00 +0100;Friday;924;10;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-06 15:00:00 +0100;Friday;1047;11;cloudy;
Alter Fischmarkt, Münster;2023-01-06 16:00:00 +0100;Friday;980;10;cloudy;
Alter Fischmarkt, Münster;2023-01-06 17:00:00 +0100;Friday;895;10;cloudy;
Alter Fischmarkt, Münster;2023-01-06 18:00:00 +0100;Friday;628;9;cloudy;
Alter Fischmarkt, Münster;2023-01-06 19:00:00 +0100;Friday;375;9;cloudy;
Alter Fischmarkt, Münster;2023-01-06 20:00:00 +0100;Friday;239;9;cloudy;
Alter Fischmarkt, Münster;2023-01-06 21:00:00 +0100;Friday;169;9;rain;
Alter Fischmarkt, Münster;2023-01-06 22:00:00 +0100;Friday;185;10;rain;
Alter Fischmarkt, Münster;2023-01-06 23:00:00 +0100;Friday;178;10;rain;
Alter Fischmarkt, Münster;2023-01-07 00:00:00 +0100;Saturday;260;11;cloudy;
Alter Fischmarkt, Münster;2023-01-07 01:00:00 +0100;Saturday;238;11;cloudy;
Alter Fischmarkt, Münster;2023-01-07 02:00:00 +0100;Saturday;162;11;cloudy;
Alter Fischmarkt, Münster;2023-01-07 03:00:00 +0100;Saturday;241;11;cloudy;
Alter Fischmarkt, Münster;2023-01-07 04:00:00 +0100;Saturday;46;11;cloudy;
Alter Fischmarkt, Münster;2023-01-07 05:00:00 +0100;Saturday;21;11;cloudy;
Alter Fischmarkt, Münster;2023-01-07 06:00:00 +0100;Saturday;37;10;cloudy;
Alter Fischmarkt, Münster;2023-01-07 07:00:00 +0100;Saturday;86;10;cloudy;
Alter Fischmarkt, Münster;2023-01-07 08:00:00 +0100;Saturday;166;8;cloudy;
Alter Fischmarkt, Münster;2023-01-07 09:00:00 +0100;Saturday;464;9;cloudy;
Alter Fischmarkt, Münster;2023-01-07 10:00:00 +0100;Saturday;762;9;cloudy;
Alter Fischmarkt, Münster;2023-01-07 11:00:00 +0100;Saturday;1152;9;cloudy;
Alter Fischmarkt, Münster;2023-01-07 12:00:00 +0100;Saturday;1595;10;cloudy;
Alter Fischmarkt, Münster;2023-01-07 13:00:00 +0100;Saturday;1621;10;cloudy;
Alter Fischmarkt, Münster;2023-01-07 14:00:00 +0100;Saturday;1560;10;cloudy;
Alter Fischmarkt, Münster;2023-01-07 15:00:00 +0100;Saturday;1428;10;cloudy;
Alter Fischmarkt, Münster;2023-01-07 16:00:00 +0100;Saturday;1304;10;cloudy;
Alter Fischmarkt, Münster;2023-01-07 17:00:00 +0100;Saturday;973;9;cloudy;
Alter Fischmarkt, Münster;2023-01-07 18:00:00 +0100;Saturday;550;9;cloudy;
Alter Fischmarkt, Münster;2023-01-07 19:00:00 +0100;Saturday;363;8;cloudy;
Alter Fischmarkt, Münster;2023-01-07 20:00:00 +0100;Saturday;217;8;cloudy;
Alter Fischmarkt, Münster;2023-01-07 21:00:00 +0100;Saturday;184;9;cloudy;
Alter Fischmarkt, Münster;2023-01-07 22:00:00 +0100;Saturday;207;9;cloudy;
Alter Fischmarkt, Münster;2023-01-07 23:00:00 +0100;Saturday;198;9;rain;
Alter Fischmarkt, Münster;2023-01-08 00:00:00 +0100;Sunday;226;10;cloudy;
Alter Fischmarkt, Münster;2023-01-08 01:00:00 +0100;Sunday;188;10;cloudy;
Alter Fischmarkt, Münster;2023-01-08 02:00:00 +0100;Sunday;191;10;cloudy;
Alter Fischmarkt, Münster;2023-01-08 03:00:00 +0100;Sunday;168;10;cloudy;
Alter Fischmarkt, Münster;2023-01-08 04:00:00 +0100;Sunday;86;10;cloudy;
Alter Fischmarkt, Münster;2023-01-08 05:00:00 +0100;Sunday;21;10;rain;
Alter Fischmarkt, Münster;2023-01-08 06:00:00 +0100;Sunday;4;10;rain;
Alter Fischmarkt, Münster;2023-01-08 07:00:00 +0100;Sunday;14;10;rain;
Alter Fischmarkt, Münster;2023-01-08 08:00:00 +0100;Sunday;28;9;rain;
Alter Fischmarkt, Münster;2023-01-08 09:00:00 +0100;Sunday;54;9;cloudy;
Alter Fischmarkt, Münster;2023-01-08 10:00:00 +0100;Sunday;88;9;cloudy;
Alter Fischmarkt, Münster;2023-01-08 11:00:00 +0100;Sunday;186;9;cloudy;
Alter Fischmarkt, Münster;2023-01-08 12:00:00 +0100;Sunday;225;10;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-08 13:00:00 +0100;Sunday;382;9;cloudy;
Alter Fischmarkt, Münster;2023-01-08 14:00:00 +0100;Sunday;244;10;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-08 15:00:00 +0100;Sunday;360;10;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-08 16:00:00 +0100;Sunday;317;9;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-08 17:00:00 +0100;Sunday;251;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-08 18:00:00 +0100;Sunday;133;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-08 19:00:00 +0100;Sunday;114;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-08 20:00:00 +0100;Sunday;69;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-08 21:00:00 +0100;Sunday;39;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-08 22:00:00 +0100;Sunday;19;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-08 23:00:00 +0100;Sunday;14;8;cloudy;
Alter Fischmarkt, Münster;2023-01-09 00:00:00 +0100;Monday;4;8;cloudy;
Alter Fischmarkt, Münster;2023-01-09 01:00:00 +0100;Monday;1;8;rain;
Alter Fischmarkt, Münster;2023-01-09 02:00:00 +0100;Monday;3;8;rain;
Alter Fischmarkt, Münster;2023-01-09 03:00:00 +0100;Monday;0;8;rain;
Alter Fischmarkt, Münster;2023-01-09 04:00:00 +0100;Monday;5;8;rain;
Alter Fischmarkt, Münster;2023-01-09 05:00:00 +0100;Monday;10;8;rain;
Alter Fischmarkt, Münster;2023-01-09 06:00:00 +0100;Monday;37;7;rain;
Alter Fischmarkt, Münster;2023-01-09 07:00:00 +0100;Monday;230;7;rain;
Alter Fischmarkt, Münster;2023-01-09 08:00:00 +0100;Monday;297;7;cloudy;
Alter Fischmarkt, Münster;2023-01-09 09:00:00 +0100;Monday;355;7;cloudy;
Alter Fischmarkt, Münster;2023-01-09 10:00:00 +0100;Monday;377;7;rain;
Alter Fischmarkt, Münster;2023-01-09 11:00:00 +0100;Monday;387;7;rain;
Alter Fischmarkt, Münster;2023-01-09 12:00:00 +0100;Monday;490;7;rain;
Alter Fischmarkt, Münster;2023-01-09 13:00:00 +0100;Monday;532;7;rain;
Alter Fischmarkt, Münster;2023-01-09 14:00:00 +0100;Monday;611;7;rain;
Alter Fischmarkt, Münster;2023-01-09 15:00:00 +0100;Monday;518;7;rain;
Alter Fischmarkt, Münster;2023-01-09 16:00:00 +0100;Monday;560;7;rain;
Alter Fischmarkt, Münster;2023-01-09 17:00:00 +0100;Monday;405;7;rain;
Alter Fischmarkt, Münster;2023-01-09 18:00:00 +0100;Monday;346;7;rain;
Alter Fischmarkt, Münster;2023-01-09 19:00:00 +0100;Monday;221;7;rain;
Alter Fischmarkt, Münster;2023-01-09 20:00:00 +0100;Monday;126;7;cloudy;
Alter Fischmarkt, Münster;2023-01-09 21:00:00 +0100;Monday;56;7;cloudy;
Alter Fischmarkt, Münster;2023-01-09 22:00:00 +0100;Monday;40;7;cloudy;
Alter Fischmarkt, Münster;2023-01-09 23:00:00 +0100;Monday;10;7;cloudy;
Alter Fischmarkt, Münster;2023-01-10 00:00:00 +0100;Tuesday;8;6;cloudy;
Alter Fischmarkt, Münster;2023-01-10 01:00:00 +0100;Tuesday;7;6;cloudy;
Alter Fischmarkt, Münster;2023-01-10 02:00:00 +0100;Tuesday;4;6;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-10 03:00:00 +0100;Tuesday;1;6;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-10 04:00:00 +0100;Tuesday;2;5;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-10 05:00:00 +0100;Tuesday;17;5;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-10 06:00:00 +0100;Tuesday;35;5;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-10 07:00:00 +0100;Tuesday;221;6;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-10 08:00:00 +0100;Tuesday;308;5;cloudy;
Alter Fischmarkt, Münster;2023-01-10 09:00:00 +0100;Tuesday;350;5;cloudy;
Alter Fischmarkt, Münster;2023-01-10 10:00:00 +0100;Tuesday;413;5;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-10 11:00:00 +0100;Tuesday;562;5;cloudy;
Alter Fischmarkt, Münster;2023-01-10 12:00:00 +0100;Tuesday;622;6;cloudy;
Alter Fischmarkt, Münster;2023-01-10 13:00:00 +0100;Tuesday;691;6;cloudy;
Alter Fischmarkt, Münster;2023-01-10 14:00:00 +0100;Tuesday;667;6;cloudy;
Alter Fischmarkt, Münster;2023-01-10 15:00:00 +0100;Tuesday;622;7;cloudy;
Alter Fischmarkt, Münster;2023-01-10 16:00:00 +0100;Tuesday;684;7;cloudy;
Alter Fischmarkt, Münster;2023-01-10 17:00:00 +0100;Tuesday;596;7;cloudy;
Alter Fischmarkt, Münster;2023-01-10 18:00:00 +0100;Tuesday;334;7;cloudy;
Alter Fischmarkt, Münster;2023-01-10 19:00:00 +0100;Tuesday;171;7;rain;
Alter Fischmarkt, Münster;2023-01-10 20:00:00 +0100;Tuesday;109;6;rain;
Alter Fischmarkt, Münster;2023-01-10 21:00:00 +0100;Tuesday;84;6;rain;
Alter Fischmarkt, Münster;2023-01-10 22:00:00 +0100;Tuesday;40;7;rain;
Alter Fischmarkt, Münster;2023-01-10 23:00:00 +0100;Tuesday;20;7;rain;
Alter Fischmarkt, Münster;2023-01-11 00:00:00 +0100;Wednesday;5;7;rain;
Alter Fischmarkt, Münster;2023-01-11 01:00:00 +0100;Wednesday;6;8;rain;
Alter Fischmarkt, Münster;2023-01-11 02:00:00 +0100;Wednesday;2;8;wind;
Alter Fischmarkt, Münster;2023-01-11 03:00:00 +0100;Wednesday;7;9;wind;
Alter Fischmarkt, Münster;2023-01-11 04:00:00 +0100;Wednesday;2;9;rain;
Alter Fischmarkt, Münster;2023-01-11 05:00:00 +0100;Wednesday;13;9;rain;
Alter Fischmarkt, Münster;2023-01-11 06:00:00 +0100;Wednesday;30;10;rain;
Alter Fischmarkt, Münster;2023-01-11 07:00:00 +0100;Wednesday;209;10;rain;
Alter Fischmarkt, Münster;2023-01-11 08:00:00 +0100;Wednesday;308;11;rain;
Alter Fischmarkt, Münster;2023-01-11 09:00:00 +0100;Wednesday;443;11;rain;
Alter Fischmarkt, Münster;2023-01-11 10:00:00 +0100;Wednesday;518;10;rain;
Alter Fischmarkt, Münster;2023-01-11 11:00:00 +0100;Wednesday;758;10;rain;
Alter Fischmarkt, Münster;2023-01-11 12:00:00 +0100;Wednesday;889;9;rain;
Alter Fischmarkt, Münster;2023-01-11 13:00:00 +0100;Wednesday;780;9;rain;
Alter Fischmarkt, Münster;2023-01-11 14:00:00 +0100;Wednesday;696;9;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-11 15:00:00 +0100;Wednesday;655;9;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-11 16:00:00 +0100;Wednesday;668;8;partly-cloudy-day;
Alter Fischmarkt, Münster;2023-01-11 17:00:00 +0100;Wednesday;590;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-11 18:00:00 +0100;Wednesday;491;8;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-11 19:00:00 +0100;Wednesday;285;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-11 20:00:00 +0100;Wednesday;199;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-11 21:00:00 +0100;Wednesday;102;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-11 22:00:00 +0100;Wednesday;107;9;partly-cloudy-night;
Alter Fischmarkt, Münster;2023-01-11 23:00:00 +0100;Wednesday;36;9;rain;
Alter Fischmarkt, Münster;2023-01-12 00:00:00 +0100;Thursday;38;8;rain;
Alter Fischmarkt, Münster;2023-01-12 01:00:00 +0100;Thursday;48;9;rain;
Alter Fischmarkt, Münster;2023-01-12 02:00:00 +0100;Thursday;50;9;rain;
Alter Fischmarkt, Münster;2023-01-12 03:00:00 +0100;Thursday;61;9;rain;
Alter Fischmarkt, Münster;2023-01-12 04:00:00 +0100;Thursday;22;9;rain;
Alter Fischmarkt, Münster;2023-01-12 05:00:00 +0100;Thursday;8;9;rain;
Alter Fischmarkt, Münster;2023-01-12 06:00:00 +0100;Thursday;23;9;rain;
Alter Fischmarkt, Münster;2023-01-12 07:00:00 +0100;Thursday;173;9;rain;
Alter Fischmarkt, Münster;2023-01-12 08:00:00 +0100;Thursday;270;9;rain;
Alter Fischmarkt, Münster;2023-01-12 09:00:00 +0100;Thursday;321;9;rain;
Alter Fischmarkt, Münster;2023-01-12 10:00:00 +0100;Thursday;372;9;rain;
Alter Fischmarkt, Münster;2023-01-12 11:00:00 +0100;Thursday;418;9;rain;
Alter Fischmarkt, Münster;2023-01-12 12:00:00 +0100;Thursday;492;9;rain;
Alter Fischmarkt, Münster;2023-01-12 13:00:00 +0100;Thursday;528;9;rain;
Alter Fischmarkt, Münster;2023-01-12 14:00:00 +0100;Thursday;483;9;rain;
Alter Fischmarkt, Münster;2023-01-12 15:00:00 +0100;Thursday;523;10;rain;
Alter Fischmarkt, Münster;2023-01-12 16:00:00 +0100;Thursday;449;10;rain;
Alter Fischmarkt, Münster;2023-01-12 17:00:00 +0100;Thursday;419;10;rain;
Alter Fischmarkt, Münster;2023-01-12 18:00:00 +0100;Thursday;273;10;rain;
Alter Fischmarkt, Münster;2023-01-12 19:00:00 +0100;Thursday;182;10;rain;
Alter Fischmarkt, Münster;2023-01-12 20:00:00 +0100;Thursday;64;10;rain;
Alter Fischmarkt, Münster;2023-01-12 21:00:00 +0100;Thursday;43;10;rain;
Alter Fischmarkt, Münster;2023-01-12 22:00:00 +0100;Thursday;59;10;rain;
Alter Fischmarkt, Münster;2023-01-12 23:00:00 +0100;Thursday;31;10;rain;
Alter Fischmarkt, Münster;2023-01-13 00:00:00 +0100;Friday;23;10;rain;
Alter Fischmarkt, Münster;2023-01-13 01:00:00 +0100;Friday;43;10;rain;
Alter Fischmarkt, Münster;2023-01-13 02:00:00 +0100;Friday;10;10;rain;
Alter Fischmarkt, Münster;2023-01-13 03:00:00 +0100;Friday;16;10;rain;
Alter Fischmarkt, Münster;2023-01-13 04:00:00 +0100;Friday;7;9;rain;
Alter Fischmarkt, Münster;2023-01-13 05:00:00 +0100;Friday;7;9;rain;
Alter Fischmarkt, Münster;2023-01-13 06:00:00 +0100;Friday;31;9;rain;
