location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Ludgeristraße, Münster;2022-01-10 04:00:00 +0100;Monday;3;2;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-10 05:00:00 +0100;Monday;25;2;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-10 06:00:00 +0100;Monday;77;1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-10 07:00:00 +0100;Monday;229;1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-10 08:00:00 +0100;Monday;368;0;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-10 09:00:00 +0100;Monday;509;0;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-10 10:00:00 +0100;Monday;911;0;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-10 11:00:00 +0100;Monday;1231;1;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-10 12:00:00 +0100;Monday;1602;2;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-10 13:00:00 +0100;Monday;1776;3;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-10 14:00:00 +0100;Monday;1688;4;clear-day;
Ludgeristraße, Münster;2022-01-10 15:00:00 +0100;Monday;1661;5;clear-day;
Ludgeristraße, Münster;2022-01-10 16:00:00 +0100;Monday;1838;4;clear-day;
Ludgeristraße, Münster;2022-01-10 17:00:00 +0100;Monday;1651;3;clear-night;
Ludgeristraße, Münster;2022-01-10 18:00:00 +0100;Monday;1307;2;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-10 19:00:00 +0100;Monday;652;1;clear-night;
Ludgeristraße, Münster;2022-01-10 20:00:00 +0100;Monday;163;1;clear-night;
Ludgeristraße, Münster;2022-01-10 21:00:00 +0100;Monday;103;1;clear-night;
Ludgeristraße, Münster;2022-01-10 22:00:00 +0100;Monday;61;0;clear-night;
Ludgeristraße, Münster;2022-01-10 23:00:00 +0100;Monday;34;0;clear-night;
Ludgeristraße, Münster;2022-01-11 00:00:00 +0100;Tuesday;10;0;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 01:00:00 +0100;Tuesday;2;-1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 02:00:00 +0100;Tuesday;6;-1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 03:00:00 +0100;Tuesday;0;-1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 04:00:00 +0100;Tuesday;7;-1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 05:00:00 +0100;Tuesday;42;-2;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 06:00:00 +0100;Tuesday;60;-2;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 07:00:00 +0100;Tuesday;257;-3;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 08:00:00 +0100;Tuesday;399;-3;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 09:00:00 +0100;Tuesday;480;-3;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-11 10:00:00 +0100;Tuesday;889;-2;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-11 11:00:00 +0100;Tuesday;1279;-1;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-11 12:00:00 +0100;Tuesday;1634;0;clear-day;
Ludgeristraße, Münster;2022-01-11 13:00:00 +0100;Tuesday;1766;2;clear-day;
Ludgeristraße, Münster;2022-01-11 14:00:00 +0100;Tuesday;1643;3;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-11 15:00:00 +0100;Tuesday;1784;4;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-11 16:00:00 +0100;Tuesday;1773;3;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-11 17:00:00 +0100;Tuesday;1529;2;cloudy;
Ludgeristraße, Münster;2022-01-11 18:00:00 +0100;Tuesday;1086;1;cloudy;
Ludgeristraße, Münster;2022-01-11 19:00:00 +0100;Tuesday;584;1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-11 20:00:00 +0100;Tuesday;170;1;cloudy;
Ludgeristraße, Münster;2022-01-11 21:00:00 +0100;Tuesday;89;1;cloudy;
Ludgeristraße, Münster;2022-01-11 22:00:00 +0100;Tuesday;59;0;cloudy;
Ludgeristraße, Münster;2022-01-11 23:00:00 +0100;Tuesday;16;0;cloudy;
Ludgeristraße, Münster;2022-01-12 00:00:00 +0100;Wednesday;9;0;cloudy;
Ludgeristraße, Münster;2022-01-12 01:00:00 +0100;Wednesday;3;1;cloudy;
Ludgeristraße, Münster;2022-01-12 02:00:00 +0100;Wednesday;4;1;cloudy;
Ludgeristraße, Münster;2022-01-12 03:00:00 +0100;Wednesday;4;2;cloudy;
Ludgeristraße, Münster;2022-01-12 04:00:00 +0100;Wednesday;2;2;cloudy;
Ludgeristraße, Münster;2022-01-12 05:00:00 +0100;Wednesday;42;1;cloudy;
Ludgeristraße, Münster;2022-01-12 06:00:00 +0100;Wednesday;93;1;cloudy;
Ludgeristraße, Münster;2022-01-12 07:00:00 +0100;Wednesday;242;1;cloudy;
Ludgeristraße, Münster;2022-01-12 08:00:00 +0100;Wednesday;346;1;cloudy;
Ludgeristraße, Münster;2022-01-12 09:00:00 +0100;Wednesday;556;1;cloudy;
Ludgeristraße, Münster;2022-01-12 10:00:00 +0100;Wednesday;1081;1;cloudy;
Ludgeristraße, Münster;2022-01-12 11:00:00 +0100;Wednesday;1410;2;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-12 12:00:00 +0100;Wednesday;1798;2;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-12 13:00:00 +0100;Wednesday;1823;3;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-12 14:00:00 +0100;Wednesday;1666;4;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-12 15:00:00 +0100;Wednesday;1638;4;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-12 16:00:00 +0100;Wednesday;1736;4;partly-cloudy-day;
Ludgeristraße, Münster;2022-01-12 17:00:00 +0100;Wednesday;1645;3;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-12 18:00:00 +0100;Wednesday;1247;3;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-12 19:00:00 +0100;Wednesday;567;2;clear-night;
Ludgeristraße, Münster;2022-01-12 20:00:00 +0100;Wednesday;216;1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-12 21:00:00 +0100;Wednesday;129;1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-12 22:00:00 +0100;Wednesday;72;1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-12 23:00:00 +0100;Wednesday;28;1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-13 00:00:00 +0100;Thursday;12;0;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-13 01:00:00 +0100;Thursday;9;0;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-13 02:00:00 +0100;Thursday;11;0;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-13 03:00:00 +0100;Thursday;3;1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-13 04:00:00 +0100;Thursday;13;1;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-13 05:00:00 +0100;Thursday;32;0;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-13 06:00:00 +0100;Thursday;57;0;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-13 07:00:00 +0100;Thursday;210;0;partly-cloudy-night;
Ludgeristraße, Münster;2022-01-13 08:00:00 +0100;Thursday;354;0;partly-cloudy-night;
